YearMonth,year,time,TotalEbill,EnergyCharge,NonEnergyCharge,AmortizedCost,DemandCharges,EmissionsCosts,PPACost,FuelCost,CogenPPACost,TotalCredit
202001,2020,2020-01-01,1929063.9356862744,1121755.3921568627,511158.82352941175,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202002,2020,2020-02-01,1835524.72,1023235.294117647,516139.70588235295,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202003,2020,2020-03-01,1471870.3082352942,689755.3921568628,485965.1960784314,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202004,2020,2020-04-01,1444226.1905882352,584209.8039215687,563866.6666666666,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202005,2020,2020-05-01,1517077.170980392,655110.7843137254,565816.6666666666,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202006,2020,2020-06-01,1583620.308235294,725132.3529411765,562338.2352941176,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202007,2020,2020-07-01,1592414.4258823527,747788.2352941176,548476.4705882353,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202008,2020,2020-08-01,1608964.9160784313,758420.5882352941,554394.6078431372,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202009,2020,2020-09-01,1682522.2690196077,809684.3137254902,576688.2352941176,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202010,2020,2020-10-01,1714027.170980392,833359.8039215686,584517.6470588235,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202011,2020,2020-11-01,1676204.621960784,825638.2352941176,554416.6666666666,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202012,2020,2020-12-01,1676102.6611764703,827961.7647058823,551991.1764705882,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202101,2021,2021-01-01,1735187.590049981,827225.105728566,611812.7643214149,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202102,2021,2021-02-01,1649561.8691733947,780526.7204921184,572885.4286812764,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202103,2021,2021-03-01,1470154.9103114188,678061.322568243,495943.8677431757,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202104,2021,2021-04-01,1746370.7888196849,828493.8485198001,621727.2202998847,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202105,2021,2021-05-01,1745827.728458285,833996.5397923875,615681.4686658977,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202106,2021,2021-06-01,1725633.5723644753,831209.1503267974,598274.7020376779,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202107,2021,2021-07-01,1744453.257101115,840931.3725490196,607372.1645520953,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202108,2021,2021-08-01,1623086.4750941945,769160.8996539792,557775.8554402153,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202109,2021,2021-09-01,1688667.0210380622,810433.4871203384,582083.813917724,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202110,2021,2021-10-01,1718208.5435294118,829286.8127643215,592772.0107650904,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202111,2021,2021-11-01,1689056.2943944635,819367.5509419454,573539.0234525183,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202112,2021,2021-12-01,1588955.3716724336,761423.4909650135,531382.1607074202,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202201,2022,2022-01-01,1680034.8772924438,735119.7880151675,648765.3692772763,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202202,2022,2022-02-01,1568105.8303949458,664469.1709825029,607486.9394124431,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202203,2022,2022-03-01,1407077.0782558743,585031.398180187,525895.9600756873,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202204,2022,2022-04-01,1684718.2192951425,729291.524375994,659276.9749191486,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202205,2022,2022-05-01,1680454.2107313173,731440.0192987613,652864.471432556,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202206,2022,2022-06-01,1655228.241835493,724669.4333250407,634409.0885104522,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202207,2022,2022-07-01,1696431.2859135624,756213.6734740031,644067.8924395593,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202208,2022,2022-08-01,1587428.149864833,699810.9701396897,591467.4597251434,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202209,2022,2022-09-01,1641757.744063143,728368.0484881379,617239.975575005,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202210,2022,2022-10-01,1670715.3094037736,745923.5135807494,628642.0758230243,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202211,2022,2022-11-01,1615038.1942670615,710708.9279387264,608179.5463283352,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202212,2022,2022-12-01,1520052.1029447194,660426.608167296,563475.7747774234,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202301,2023,2023-01-01,1824915.2733072855,824037.7854257398,704727.7678815456,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202302,2023,2023-02-01,1725116.871160771,769082.8402585526,659884.3109022186,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202303,2023,2023-03-01,1540430.9320438106,673021.3928603156,571259.8191834951,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202304,2023,2023-04-01,1835405.5381198165,823109.3207725831,716146.4973472334,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202305,2023,2023-05-01,1833747.2355800988,828426.0511993658,709171.4643807331,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202306,2023,2023-06-01,1811108.403415319,825825.426325101,689133.257090218,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202307,2023,2023-07-01,1839234.8774106961,843470.8739622075,699614.2834484888,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202308,2023,2023-08-01,1711249.9513161131,772616.5490131039,642483.6823030092,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202309,2023,2023-09-01,1775956.0849550103,809320.9277891373,670485.4371658729,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202310,2023,2023-10-01,1805343.6079569135,826402.8297163676,682791.058240546,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202311,2023,2023-11-01,1764860.7013884317,808073.7364640016,660637.2449244302,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202312,2023,2023-12-01,1656419.7252814395,748194.6951760931,612075.3101053465,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202401,2024,2024-01-01,1859586.0146960076,829192.0277452389,734244.2669507688,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202402,2024,2024-02-01,1753937.044383397,770260.6526036554,687526.6717797416,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202403,2024,2024-03-01,1566346.6077054741,674995.8860257448,595201.0016797292,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202404,2024,2024-04-01,1869123.3601235168,826809.9557153862,746163.6844081305,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202405,2024,2024-05-01,1866012.1747917507,830971.7887865546,738890.6660051963,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202406,2024,2024-06-01,1841512.1563858518,827371.5088174808,717990.927568371,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202407,2024,2024-07-01,1873063.289146277,848026.699935652,728886.8692106248,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202408,2024,2024-08-01,1744041.9352860053,778480.1597028618,669412.0555831434,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202409,2024,2024-09-01,1809268.1395559066,814591.6470907805,698526.772465126,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202410,2024,2024-10-01,1839850.1403498137,832294.1557689063,711406.2645809074,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202411,2024,2024-11-01,1795125.1529604124,810651.7180680204,688323.714892392,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202412,2024,2024-12-01,1684866.0128257677,750986.7009704747,637729.5918552929,269.72,295880.0,0.0,0.0,0.0,0.0,0.0
202501,2025,2025-01-01,1773526.3902385638,737544.1462012491,689268.6940373145,286.8833333333333,346426.6666666667,0.0,0.0,0.0,0.0,0.0
202502,2025,2025-02-01,1778324.0996165157,735628.3479441823,695982.2016723333,286.8833333333333,346426.6666666667,0.0,0.0,0.0,0.0,0.0
202503,2025,2025-03-01,1704564.7567552195,702555.8538146577,655295.352940562,286.8833333333333,346426.6666666667,0.0,0.0,0.0,0.0,0.0
202504,2025,2025-04-01,1905248.9530434455,798196.1434900947,760339.2595533507,286.8833333333333,346426.6666666667,0.0,0.0,0.0,0.0,0.0
202505,2025,2025-05-01,1922179.9033875896,812499.5865143499,762966.7668732398,286.8833333333333,346426.6666666667,0.0,0.0,0.0,0.0,0.0
202506,2025,2025-06-01,1932047.0413864425,827058.7652966747,758274.7260897679,286.8833333333333,346426.6666666667,0.0,0.0,0.0,0.0,0.0
202507,2025,2025-07-01,1903434.3835239483,817133.4651722886,739587.3683516595,286.8833333333333,346426.6666666667,0.0,0.0,0.0,0.0,0.0
202508,2025,2025-08-01,1921044.6319754648,826760.4069122601,747570.6750632045,286.8833333333333,346426.6666666667,0.0,0.0,0.0,0.0,0.0
202509,2025,2025-09-01,1985313.3367039545,860969.9483966742,777629.8383072803,286.8833333333333,346426.6666666667,0.0,0.0,0.0,0.0,0.0
202510,2025,2025-10-01,2010247.573115743,875350.6449311797,788183.3781845632,286.8833333333333,346426.6666666667,0.0,0.0,0.0,0.0,0.0
202511,2025,2025-11-01,1926391.1076676077,832082.4633913931,747595.0942762146,286.8833333333333,346426.6666666667,0.0,0.0,0.0,0.0,0.0
