timepoint_id,purchase_power_price
1,128.4737
2,128.4737
3,128.4737
4,128.4737
5,128.4737
6,128.4737
7,128.4737
8,128.4737
9,128.4737
10,128.4737
11,128.4737
12,128.4737
13,128.4737
14,128.4737
15,128.4737
16,128.4737
17,128.4737
18,128.4737
19,128.4737
20,128.4737
21,128.4737
22,128.4737
23,128.4737
24,128.4737
25,128.4737
26,128.4737
27,128.4737
28,128.4737
29,128.4737
30,128.4737
31,128.4737
32,128.4737
33,128.4737
34,128.4737
35,128.4737
36,128.4737
37,128.4737
38,128.4737
39,128.4737
40,128.4737
41,128.4737
42,128.4737
43,128.4737
44,128.4737
45,128.4737
46,128.4737
47,128.4737
48,128.4737
49,128.4737
50,128.4737
51,128.4737
52,128.4737
53,128.4737
54,128.4737
55,128.4737
56,128.4737
57,128.4737
58,128.4737
59,128.4737
60,128.4737
61,128.4737
62,128.4737
63,128.4737
64,128.4737
65,128.4737
66,128.4737
67,128.4737
68,128.4737
69,128.4737
70,128.4737
71,128.4737
72,128.4737
73,128.4737
74,128.4737
75,128.4737
76,128.4737
77,128.4737
78,128.4737
79,128.4737
80,128.4737
81,128.4737
82,128.4737
83,128.4737
84,128.4737
85,128.4737
86,128.4737
87,128.4737
88,128.4737
89,128.4737
90,128.4737
91,128.4737
92,128.4737
93,128.4737
94,128.4737
95,128.4737
96,128.4737
97,128.4737
98,128.4737
99,128.4737
100,128.4737
101,128.4737
102,128.4737
103,128.4737
104,128.4737
105,128.4737
106,128.4737
107,128.4737
108,128.4737
109,128.4737
110,128.4737
111,128.4737
112,128.4737
113,128.4737
114,128.4737
115,128.4737
116,128.4737
117,128.4737
118,128.4737
119,128.4737
120,128.4737
121,128.4737
122,128.4737
123,128.4737
124,128.4737
125,128.4737
126,128.4737
127,128.4737
128,128.4737
129,128.4737
130,128.4737
131,128.4737
132,128.4737
133,128.4737
134,128.4737
135,128.4737
136,128.4737
137,128.4737
138,128.4737
139,128.4737
140,128.4737
141,128.4737
142,128.4737
143,128.4737
144,128.4737
145,128.4737
146,128.4737
147,128.4737
148,128.4737
149,128.4737
150,128.4737
151,128.4737
152,128.4737
153,128.4737
154,128.4737
155,128.4737
156,128.4737
157,128.4737
158,128.4737
159,128.4737
160,128.4737
161,128.4737
162,128.4737
163,128.4737
164,128.4737
165,128.4737
166,128.4737
167,128.4737
168,128.4737
169,128.4737
170,128.4737
171,128.4737
172,128.4737
173,128.4737
174,128.4737
175,128.4737
176,128.4737
177,128.4737
178,128.4737
179,128.4737
180,128.4737
181,128.4737
182,128.4737
183,128.4737
184,128.4737
185,128.4737
186,128.4737
187,128.4737
188,128.4737
189,128.4737
190,128.4737
191,128.4737
192,128.4737
193,128.4737
194,128.4737
195,128.4737
196,128.4737
197,128.4737
198,128.4737
199,128.4737
200,128.4737
201,128.4737
202,128.4737
203,128.4737
204,128.4737
205,128.4737
206,128.4737
207,128.4737
208,128.4737
209,128.4737
210,128.4737
211,128.4737
212,128.4737
213,128.4737
214,128.4737
215,128.4737
216,128.4737
217,128.4737
218,128.4737
219,128.4737
220,128.4737
221,128.4737
222,128.4737
223,128.4737
224,128.4737
225,128.4737
226,128.4737
227,128.4737
228,128.4737
229,128.4737
230,128.4737
231,128.4737
232,128.4737
233,128.4737
234,128.4737
235,128.4737
236,128.4737
237,128.4737
238,128.4737
239,128.4737
240,128.4737
241,128.4737
242,128.4737
243,128.4737
244,128.4737
245,128.4737
246,128.4737
247,128.4737
248,128.4737
249,128.4737
250,128.4737
251,128.4737
252,128.4737
253,128.4737
254,128.4737
255,128.4737
256,128.4737
257,128.4737
258,128.4737
259,128.4737
260,128.4737
261,128.4737
262,128.4737
263,128.4737
264,128.4737
265,128.4737
266,128.4737
267,128.4737
268,128.4737
269,128.4737
270,128.4737
271,128.4737
272,128.4737
273,128.4737
274,128.4737
275,128.4737
276,128.4737
277,128.4737
278,128.4737
279,128.4737
280,128.4737
281,128.4737
282,128.4737
283,128.4737
284,128.4737
285,128.4737
286,128.4737
287,128.4737
288,128.4737
289,122.4054
290,122.4054
291,122.4054
292,122.4054
293,122.4054
294,122.4054
295,122.4054
296,122.4054
297,122.4054
298,122.4054
299,122.4054
300,122.4054
301,122.4054
302,122.4054
303,122.4054
304,122.4054
305,122.4054
306,122.4054
307,122.4054
308,122.4054
309,122.4054
310,122.4054
311,122.4054
312,122.4054
313,122.4054
314,122.4054
315,122.4054
316,122.4054
317,122.4054
318,122.4054
319,122.4054
320,122.4054
321,122.4054
322,122.4054
323,122.4054
324,122.4054
325,122.4054
326,122.4054
327,122.4054
328,122.4054
329,122.4054
330,122.4054
331,122.4054
332,122.4054
333,122.4054
334,122.4054
335,122.4054
336,122.4054
337,122.4054
338,122.4054
339,122.4054
340,122.4054
341,122.4054
342,122.4054
343,122.4054
344,122.4054
345,122.4054
346,122.4054
347,122.4054
348,122.4054
349,122.4054
350,122.4054
351,122.4054
352,122.4054
353,122.4054
354,122.4054
355,122.4054
356,122.4054
357,122.4054
358,122.4054
359,122.4054
360,122.4054
361,122.4054
362,122.4054
363,122.4054
364,122.4054
365,122.4054
366,122.4054
367,122.4054
368,122.4054
369,122.4054
370,122.4054
371,122.4054
372,122.4054
373,122.4054
374,122.4054
375,122.4054
376,122.4054
377,122.4054
378,122.4054
379,122.4054
380,122.4054
381,122.4054
382,122.4054
383,122.4054
384,122.4054
385,122.4054
386,122.4054
387,122.4054
388,122.4054
389,122.4054
390,122.4054
391,122.4054
392,122.4054
393,122.4054
394,122.4054
395,122.4054
396,122.4054
397,122.4054
398,122.4054
399,122.4054
400,122.4054
401,122.4054
402,122.4054
403,122.4054
404,122.4054
405,122.4054
406,122.4054
407,122.4054
408,122.4054
409,122.4054
410,122.4054
411,122.4054
412,122.4054
413,122.4054
414,122.4054
415,122.4054
416,122.4054
417,122.4054
418,122.4054
419,122.4054
420,122.4054
421,122.4054
422,122.4054
423,122.4054
