timepoint_id,nonenergy_price
795,61.8
796,61.8
797,61.8
798,61.8
799,61.8
800,61.8
801,61.8
802,61.8
803,61.8
804,61.8
805,61.8
806,61.8
807,61.8
808,61.8
809,61.8
810,61.8
811,61.8
812,61.8
813,61.8
814,61.8
815,61.8
816,61.8
817,61.8
818,61.8
819,61.8
820,61.8
821,61.8
822,61.8
823,61.8
824,61.8
825,61.8
826,61.8
827,61.8
828,61.8
829,61.8
830,61.8
831,61.8
832,61.8
833,61.8
834,61.8
835,61.8
836,61.8
837,61.8
838,61.8
839,61.8
840,61.8
841,61.8
842,61.8
843,61.8
844,61.8
845,61.8
846,61.8
847,61.8
848,61.8
849,61.8
850,61.8
851,61.8
852,61.8
853,61.8
854,61.8
855,61.8
856,61.8
857,61.8
858,61.8
859,61.8
860,61.8
861,61.8
862,61.8
863,61.8
864,61.8
865,61.8
866,61.8
867,61.8
868,61.8
869,61.8
870,61.8
871,61.8
872,61.8
873,61.8
874,61.8
875,61.8
876,61.8
877,61.8
878,61.8
879,61.8
880,61.8
881,61.8
882,61.8
883,61.8
884,61.8
885,61.8
886,61.8
887,61.8
888,61.8
889,61.8
890,61.8
891,61.8
892,61.8
893,61.8
894,61.8
895,61.8
896,61.8
897,61.8
898,61.8
899,61.8
900,61.8
901,61.8
902,61.8
903,61.8
904,61.8
905,61.8
906,61.8
907,61.8
908,61.8
909,61.8
910,61.8
911,61.8
912,61.8
913,61.8
914,61.8
915,61.8
916,61.8
917,61.8
918,61.8
919,61.8
920,61.8
921,61.8
922,61.8
923,61.8
924,61.8
925,61.8
926,61.8
927,61.8
928,61.8
929,61.8
930,61.8
931,61.8
932,61.8
933,61.8
934,61.8
935,61.8
936,61.8
937,61.8
938,61.8
939,61.8
940,61.8
941,61.8
942,61.8
943,61.8
944,61.8
945,61.8
946,61.8
947,61.8
948,61.8
949,61.8
950,61.8
951,61.8
952,61.8
953,61.8
954,61.8
955,61.8
956,61.8
957,61.8
958,61.8
959,61.8
960,61.8
961,61.8
962,61.8
963,61.8
964,61.8
965,61.8
966,61.8
967,61.8
968,61.8
969,61.8
970,61.8
971,61.8
972,61.8
973,61.8
974,61.8
975,61.8
976,61.8
977,61.8
978,61.8
979,61.8
980,61.8
981,61.8
982,61.8
983,61.8
984,61.8
985,61.8
986,61.8
987,61.8
988,61.8
989,61.8
990,61.8
991,61.8
992,61.8
993,61.8
994,61.8
995,61.8
996,61.8
997,61.8
998,61.8
999,61.8
1000,61.8
1001,61.8
1002,61.8
1003,61.8
1004,61.8
1005,61.8
1006,61.8
1007,61.8
1008,61.8
1009,61.8
1010,61.8
1011,61.8
1012,61.8
1013,61.8
1014,61.8
1015,61.8
1016,61.8
1017,61.8
1018,61.8
1019,61.8
1020,61.8
1021,61.8
1022,61.8
1023,61.8
1024,61.8
1025,61.8
1026,61.8
1027,61.8
1028,61.8
1029,61.8
1030,61.8
1031,61.8
1032,61.8
1033,61.8
1034,61.8
1035,61.8
1036,61.8
1037,61.8
1038,61.8
1039,61.8
1040,61.8
1041,61.8
1042,61.8
1043,61.8
1044,61.8
1045,61.8
1046,61.8
1047,61.8
1048,61.8
1049,61.8
1050,61.8
1051,61.8
1052,61.8
1053,61.8
1054,61.8
1055,61.8
1056,61.8
1057,61.8
1058,61.8
1059,61.8
1060,61.8
1061,61.8
1062,61.8
1063,61.8
1064,61.8
1065,61.8
1066,61.8
1067,61.8
1068,61.8
1069,61.8
1070,61.8
1071,61.8
1072,61.8
1073,61.8
1074,61.8
1075,61.8
1076,61.8
1077,61.8
1078,61.8
1079,61.8
1080,61.8
1081,61.8
1082,61.8
1083,61.8
1084,61.8
1085,61.8
1086,61.8
1087,61.8
1088,61.8
1089,61.8
1090,61.8
1091,61.8
1092,61.8
1093,61.8
1094,61.8
1095,61.8
1096,61.8
1097,61.8
1098,61.8
1099,61.8
1100,61.8
1101,61.8
1102,61.8
1103,61.8
1104,61.8
1105,61.8
1106,61.8
1107,61.8
1108,61.8
1109,61.8
1110,61.8
1111,61.8
1112,61.8
1113,61.8
1114,61.8
1115,61.8
1116,61.8
1117,61.8
1118,61.8
1119,61.8
1120,61.8
1121,61.8
1122,61.8
1123,61.8
1124,61.8
1125,61.8
1126,61.8
1127,61.8
1128,61.8
1129,61.8
1130,61.8
1131,61.8
1132,61.8
1133,61.8
1134,61.8
1135,61.8
1136,61.8
1137,61.8
1138,61.8
1139,61.8
1140,61.8
1141,61.8
1142,61.8
1143,61.8
1144,61.8
1145,61.8
1146,61.8
1147,61.8
1148,61.8
1149,61.8
1150,61.8
1151,61.8
1152,61.8
1153,61.8
1154,61.8
1155,61.8
1156,61.8
1157,61.8
1158,61.8
1159,61.8
1160,61.8
1161,61.8
1162,61.8
1163,61.8
1164,61.8
1165,61.8
1166,61.8
1167,61.8
1168,61.8
1169,61.8
1170,61.8
1171,61.8
1172,61.8
1173,61.8
1174,61.8
1175,61.8
1176,61.8
1177,61.8
1178,61.8
1179,61.8
1180,61.8
1181,61.8
1182,61.8
1183,61.8
1184,61.8
1185,61.8
1186,61.8
1187,61.8
1188,61.8
1189,61.8
1190,61.8
1191,61.8
1192,61.8
1193,61.8
1194,61.8
1195,61.8
1196,61.8
1197,61.8
1198,61.8
1199,61.8
1200,61.8
1201,61.8
1202,61.8
1203,61.8
1204,61.8
1205,61.8
1206,61.8
1207,61.8
1208,61.8
1209,61.8
1210,61.8
1211,61.8
1212,61.8
1213,61.8
1214,61.8
1215,61.8
1216,61.8
1217,61.8
1218,61.8
1219,61.8
1220,61.8
1221,61.8
1222,61.8
1223,61.8
1224,61.8
1225,61.8
1226,61.8
1227,61.8
1228,61.8
1229,61.8
1230,61.8
1231,61.8
1232,61.8
1233,61.8
1234,61.8
1235,61.8
1236,61.8
1237,61.8
1238,61.8
1239,61.8
1240,61.8
1241,61.8
1242,61.8
1243,61.8
1244,61.8
1245,61.8
1246,61.8
1247,61.8
1248,61.8
1249,61.8
1250,61.8
1251,61.8
1252,61.8
1253,61.8
1254,61.8
1255,61.8
1256,61.8
1257,61.8
1258,61.8
1259,61.8
1260,61.8
1261,61.8
1262,61.8
1263,61.8
1264,61.8
1265,61.8
1266,61.8
1267,61.8
1268,61.8
1269,61.8
1270,61.8
1271,61.8
1272,61.8
1273,61.8
1274,61.8
1275,61.8
1276,61.8
1277,61.8
1278,61.8
1279,61.8
1280,61.8
1281,61.8
1282,61.8
1283,61.8
1284,61.8
1285,61.8
1286,61.8
1287,61.8
1288,61.8
1289,61.8
1290,61.8
1291,61.8
1292,61.8
1293,61.8
1294,61.8
1295,61.8
1296,61.8
1297,61.8
1298,61.8
1299,61.8
1300,61.8
1301,61.8
1302,61.8
1303,61.8
1304,61.8
1305,61.8
1306,61.8
1307,61.8
1308,61.8
1309,61.8
1310,61.8
1311,61.8
1312,61.8
1313,61.8
1314,61.8
1315,61.8
1316,61.8
1317,61.8
1318,61.8
1319,61.8
1320,61.8
1321,61.8
1322,61.8
1323,61.8
1324,61.8
1325,61.8
1326,61.8
1327,61.8
1328,61.8
1329,61.8
1330,61.8
1331,61.8
1332,61.8
1333,61.8
1334,61.8
1335,61.8
1336,61.8
1337,61.8
1338,61.8
1339,61.8
1340,61.8
1341,61.8
1342,61.8
1343,61.8
1344,61.8
1345,61.8
1346,61.8
1347,61.8
1348,61.8
1349,61.8
1350,61.8
1351,61.8
1352,61.8
1353,61.8
1354,61.8
1355,61.8
1356,61.8
1357,61.8
1358,61.8
1359,61.8
1360,61.8
1361,61.8
1362,61.8
1363,61.8
1364,61.8
1365,61.8
1366,61.8
1367,61.8
1368,61.8
1369,61.8
1370,61.8
1371,61.8
1372,61.8
1373,61.8
1374,61.8
1375,61.8
1376,61.8
1377,61.8
1378,61.8
1379,61.8
1380,61.8
1381,61.8
1382,61.8
1383,61.8
1384,61.8
1385,61.8
1386,61.8
1387,61.8
1388,61.8
1389,61.8
1390,61.8
1391,61.8
1392,61.8
1393,61.8
1394,61.8
1395,61.8
1396,61.8
1397,61.8
1398,61.8
1399,61.8
1400,61.8
1401,61.8
1402,61.8
1403,61.8
1404,61.8
1405,61.8
1406,61.8
1407,61.8
1408,61.8
1409,61.8
1410,61.8
1411,61.8
1412,61.8
1413,61.8
1414,61.8
1415,61.8
1416,61.8
1417,61.8
1418,61.8
1419,61.8
1420,61.8
1421,61.8
1422,61.8
1423,61.8
1424,61.8
1425,61.8
1426,61.8
1427,61.8
1428,61.8
1429,61.8
1430,61.8
1431,61.8
1432,61.8
1433,61.8
1434,61.8
1435,61.8
1436,61.8
1437,61.8
1438,61.8
1439,61.8
1440,61.8
1441,61.8
1442,61.8
1443,61.8
1444,61.8
1445,61.8
1446,61.8
1447,61.8
1448,61.8
1449,61.8
1450,61.8
1451,61.8
1452,61.8
1453,61.8
1454,61.8
1455,61.8
1456,61.8
1457,61.8
1458,61.8
1459,61.8
1460,61.8
1461,61.8
1462,61.8
1463,61.8
1464,61.8
1465,61.8
1466,61.8
1467,61.8
1468,61.8
1469,61.8
1470,61.8
1471,61.8
1472,61.8
1473,61.8
1474,61.8
1475,61.8
1476,61.8
1477,61.8
1478,61.8
1479,61.8
1480,61.8
1481,61.8
1482,61.8
1483,61.8
1484,61.8
1485,61.8
1486,61.8
1487,61.8
1488,61.8
1489,61.8
1490,61.8
1491,61.8
1492,61.8
1493,61.8
1494,61.8
1495,61.8
1496,61.8
1497,61.8
1498,61.8
1499,61.8
1500,61.8
1501,61.8
1502,61.8
1503,61.8
1504,61.8
1505,61.8
1506,61.8
1507,61.8
1508,61.8
1509,61.8
1510,61.8
1511,61.8
1512,61.8
1513,61.8
1514,61.8
1515,61.8
1516,61.8
1517,61.8
1518,61.8
1519,61.8
1520,61.8
1521,61.8
1522,61.8
1523,61.8
1524,61.8
1525,61.8
1526,61.8
1527,61.8
1528,61.8
1529,61.8
1530,61.8
1531,61.8
1532,61.8
1533,61.8
1534,61.8
1535,61.8
1536,61.8
1537,61.8
1538,61.8
1539,61.8
1540,61.8
1541,61.8
1542,61.8
1543,61.8
1544,61.8
1545,61.8
1546,61.8
1547,61.8
1548,61.8
1549,61.8
1550,61.8
1551,61.8
1552,61.8
1553,61.8
1554,61.8
1555,61.8
1556,61.8
1557,61.8
1558,61.8
1559,61.8
1560,61.8
1561,61.8
1562,61.8
1563,61.8
1564,61.8
1565,61.8
1566,61.8
1567,61.8
1568,61.8
1569,61.8
1570,61.8
1571,61.8
1572,61.8
1573,61.8
1574,61.8
1575,61.8
1576,61.8
1577,61.8
1578,61.8
1579,61.8
1580,61.8
1581,61.8
1582,61.8
1583,61.8
1584,61.8
1585,61.8
1586,61.8
1587,61.8
1588,61.8
1589,61.8
1590,61.8
1591,61.8
1592,61.8
1593,61.8
1594,61.8
1595,61.8
1596,61.8
1597,61.8
1598,61.8
1599,61.8
1600,61.8
1601,61.8
1602,61.8
1603,61.8
1604,61.8
1605,61.8
1606,61.8
1607,61.8
1608,61.8
1609,61.8
1610,61.8
1611,61.8
1612,61.8
1613,61.8
1614,61.8
1615,61.8
1616,61.8
1617,61.8
1618,61.8
1619,61.8
1620,61.8
1621,61.8
1622,61.8
1623,61.8
1624,61.8
1625,61.8
1626,61.8
1627,61.8
1628,61.8
1629,61.8
1630,61.8
1631,61.8
1632,61.8
1633,61.8
1634,61.8
1635,61.8
1636,61.8
1637,61.8
1638,61.8
1639,61.8
1640,61.8
1641,61.8
1642,61.8
1643,61.8
1644,61.8
1645,61.8
1646,61.8
1647,61.8
1648,61.8
1649,61.8
1650,61.8
1651,61.8
1652,61.8
1653,61.8
1654,61.8
1655,61.8
1656,61.8
1657,61.8
1658,61.8
1659,61.8
1660,61.8
1661,61.8
1662,61.8
1663,61.8
1664,61.8
1665,61.8
1666,61.8
1667,61.8
1668,61.8
1669,61.8
1670,61.8
1671,61.8
1672,61.8
1673,61.8
1674,61.8
1675,61.8
1676,61.8
1677,61.8
1678,61.8
1679,61.8
1680,61.8
1681,61.8
1682,61.8
1683,61.8
1684,61.8
1685,61.8
1686,61.8
1687,61.8
1688,61.8
1689,61.8
1690,61.8
1691,61.8
1692,61.8
1693,61.8
1694,61.8
1695,61.8
1696,61.8
1697,61.8
1698,61.8
1699,61.8
1700,61.8
1701,61.8
1702,61.8
1703,61.8
1704,61.8
1705,61.8
1706,61.8
1707,61.8
1708,61.8
1709,61.8
1710,61.8
1711,61.8
1712,61.8
1713,61.8
1714,61.8
1715,61.8
1716,61.8
1717,61.8
1718,61.8
1719,61.8
1720,61.8
1721,61.8
1722,61.8
1723,61.8
1724,61.8
1725,61.8
1726,61.8
1727,61.8
1728,61.8
1729,61.8
1730,61.8
1731,61.8
1732,61.8
1733,61.8
1734,61.8
1735,61.8
1736,61.8
1737,61.8
1738,61.8
1739,61.8
1740,61.8
1741,61.8
1742,61.8
1743,61.8
1744,61.8
1745,61.8
1746,61.8
1747,61.8
1748,61.8
1749,61.8
1750,61.8
1751,61.8
1752,61.8
1753,61.8
1754,61.8
1755,61.8
1756,61.8
1757,61.8
1758,61.8
1759,61.8
1760,61.8
1761,61.8
1762,61.8
1763,61.8
1764,61.8
1765,61.8
1766,61.8
1767,61.8
1768,61.8
1769,61.8
1770,61.8
1771,61.8
1772,61.8
1773,61.8
1774,61.8
1775,61.8
1776,61.8
1777,61.8
1778,61.8
1779,61.8
1780,61.8
1781,61.8
1782,61.8
1783,61.8
1784,61.8
1785,61.8
1786,61.8
1787,61.8
1788,61.8
1789,61.8
1790,61.8
1791,61.8
1792,61.8
1793,61.8
1794,61.8
1795,61.8
1796,61.8
1797,61.8
1798,61.8
1799,61.8
1800,61.8
1801,61.8
1802,61.8
1803,61.8
1804,61.8
1805,61.8
1806,61.8
1807,61.8
1808,61.8
1809,61.8
1810,61.8
1811,61.8
1812,61.8
1813,61.8
1814,61.8
1815,61.8
1816,61.8
1817,61.8
1818,61.8
1819,61.8
1820,61.8
1821,61.8
1822,61.8
1823,61.8
1824,61.8
1825,61.8
1826,61.8
1827,61.8
1828,61.8
1829,61.8
1830,61.8
1831,61.8
1832,61.8
1833,61.8
1834,61.8
1835,61.8
1836,61.8
1837,61.8
1838,61.8
1839,61.8
1840,61.8
1841,61.8
1842,61.8
1843,61.8
1844,61.8
1845,61.8
1846,61.8
1847,61.8
1848,61.8
1849,61.8
1850,61.8
1851,61.8
1852,61.8
1853,61.8
1854,61.8
1855,61.8
1856,61.8
1857,61.8
1858,61.8
1859,61.8
1860,61.8
1861,61.8
1862,61.8
1863,61.8
1864,61.8
1865,61.8
1866,61.8
1867,61.8
1868,61.8
1869,61.8
1870,61.8
1871,61.8
1872,61.8
1873,61.8
1874,61.8
1875,61.8
1876,61.8
1877,61.8
1878,61.8
1879,61.8
1880,61.8
1881,61.8
1882,61.8
1883,61.8
1884,61.8
1885,61.8
1886,61.8
1887,61.8
1888,61.8
1889,61.8
1890,61.8
1891,61.8
1892,61.8
1893,61.8
1894,61.8
1895,61.8
1896,61.8
1897,61.8
1898,61.8
1899,61.8
1900,61.8
1901,61.8
1902,61.8
1903,61.8
1904,61.8
1905,61.8
1906,61.8
1907,61.8
1908,61.8
1909,61.8
1910,61.8
1911,61.8
1912,61.8
1913,61.8
1914,61.8
1915,61.8
1916,61.8
1917,61.8
1918,61.8
1919,61.8
1920,61.8
1921,61.8
1922,61.8
1923,61.8
1924,61.8
1925,61.8
1926,61.8
1927,61.8
1928,61.8
1929,61.8
1930,61.8
1931,61.8
1932,61.8
1933,61.8
1934,61.8
1935,61.8
1936,61.8
1937,61.8
1938,61.8
1939,61.8
1940,61.8
1941,61.8
1942,61.8
1943,61.8
1944,61.8
1945,61.8
1946,61.8
1947,61.8
1948,61.8
1949,61.8
1950,61.8
1951,61.8
1952,61.8
1953,61.8
1954,61.8
1955,61.8
1956,61.8
1957,61.8
1958,61.8
1959,61.8
1960,61.8
1961,61.8
1962,61.8
1963,61.8
1964,61.8
1965,61.8
1966,61.8
1967,61.8
1968,61.8
1969,61.8
1970,61.8
1971,61.8
1972,61.8
1973,61.8
1974,61.8
1975,61.8
1976,61.8
1977,61.8
1978,61.8
1979,61.8
1980,61.8
1981,61.8
1982,61.8
1983,61.8
1984,61.8
1985,61.8
1986,61.8
1987,61.8
1988,61.8
1989,61.8
1990,61.8
1991,61.8
1992,61.8
1993,61.8
1994,61.8
1995,61.8
1996,61.8
1997,61.8
1998,61.8
1999,61.8
2000,61.8
2001,61.8
2002,61.8
2003,61.8
2004,61.8
2005,61.8
2006,61.8
2007,61.8
2008,61.8
2009,61.8
2010,61.8
2011,61.8
2012,61.8
2013,61.8
2014,61.8
2015,61.8
2016,61.8
2017,61.8
2018,61.8
2019,61.8
2020,61.8
2021,61.8
2022,61.8
2023,61.8
2024,61.8
2025,61.8
2026,61.8
2027,61.8
2028,61.8
2029,61.8
2030,61.8
2031,61.8
2032,61.8
2033,61.8
2034,61.8
2035,61.8
2036,61.8
2037,61.8
2038,61.8
2039,61.8
2040,61.8
2041,61.8
2042,61.8
2043,61.8
2044,61.8
2045,61.8
2046,61.8
2047,61.8
2048,61.8
2049,61.8
2050,61.8
2051,61.8
2052,61.8
2053,61.8
2054,61.8
2055,61.8
2056,61.8
2057,61.8
2058,61.8
2059,61.8
2060,61.8
2061,61.8
2062,61.8
2063,61.8
2064,61.8
2065,61.8
2066,61.8
2067,61.8
2068,61.8
2069,61.8
2070,61.8
2071,61.8
2072,61.8
2073,61.8
2074,61.8
2075,61.8
2076,61.8
2077,61.8
2078,61.8
2079,61.8
2080,61.8
2081,61.8
2082,61.8
2083,61.8
2084,61.8
2085,61.8
2086,61.8
2087,61.8
2088,61.8
2089,61.8
2090,61.8
2091,61.8
2092,61.8
2093,61.8
2094,61.8
2095,61.8
2096,61.8
2097,61.8
2098,61.8
2099,61.8
2100,61.8
2101,61.8
2102,61.8
2103,61.8
2104,61.8
2105,61.8
2106,61.8
2107,61.8
2108,61.8
2109,61.8
2110,61.8
2111,61.8
2112,61.8
2113,61.8
2114,61.8
2115,61.8
2116,61.8
2117,61.8
2118,61.8
2119,61.8
2120,61.8
2121,61.8
2122,61.8
2123,61.8
2124,61.8
2125,61.8
2126,61.8
2127,61.8
2128,61.8
2129,61.8
2130,61.8
2131,61.8
2132,61.8
2133,61.8
2134,61.8
2135,61.8
2136,61.8
2137,61.8
2138,61.8
