timestamp	GenVariableOMCostsInTP	FuelCostsPerTP	PurchasedPowerCost	NonEnergyCharge
20200116	0	0	924.436	442.198
20200116	0	0	914.185	437.294
20200116	0	0	910.156	435.367
20200116	0	0	913.894	437.155
20200116	0	0	913.647	437.037
20200116	0	0	916.379	438.344
20200116	0	0	920.127	440.137
20200116	0	0	919.867	440.012
20200116	0	0	927.497	443.662
20200116	0	0	924.169	442.07
20200116	0	0	915.146	437.754
20200116	0	0	906.805	433.765
20200116	0	0	900.213	430.611
20200116	0	0	885.515	423.58
20200116	0	0	873.175	417.678
20200116	0	0	846.549	404.941
20200116	0	0	833.222	398.566
20200116	0	0	828.93	396.513
20200116	0	0	831.877	397.923
20200116	0	0	824.169	394.236
20200116	0	0	816.909	390.763
20200116	0	0	807.189	386.114
20200116	0	0	794.052	379.83
20200116	0	0	780.631	373.41
20200116	0	0	771.277	368.935
20200116	0	0	764.647	365.764
20200116	0	0	758.303	362.729
20200116	0	0	750.535	359.013
20200116	0	0	735.446	351.796
20200116	0	0	728.613	348.527
20200116	0	0	723.204	345.94
20200116	0	0	710.515	339.87
20200116	0	0	695.263	332.575
20200116	0	0	689.488	329.812
20200116	0	0	684.852	327.594
20200116	0	0	656.992	314.268
20200116	0	0	640.887	306.564
20200116	0	0	632.021	302.323
20200116	0	0	627.018	299.93
20200116	0	0	621.812	297.44
20200116	0	0	616.037	294.677
20200116	0	0	613.882	293.646
20200203	0	0	592.403	288.646
20200203	0	0	575.594	280.456
20200203	0	0	561.779	273.725
20200203	0	0	553.274	269.581
20200203	0	0	552.396	269.153
20200203	0	0	546.567	266.313
20200203	0	0	527.761	257.15
20200203	0	0	530.556	258.511
20200203	0	0	525.844	256.216
20200203	0	0	525.565	256.08
20200203	0	0	525.046	255.827
20200203	0	0	518.817	252.792
20200203	0	0	521.332	254.017
20200203	0	0	516.661	251.741
20200203	0	0	514.784	250.827
20200203	0	0	516.821	251.819
20200203	0	0	513.427	250.165
20200203	0	0	523.009	254.835
20200203	0	0	520.095	253.414
20200203	0	0	516.861	251.839
20200203	0	0	520.494	253.609
20200203	0	0	527.601	257.072
20200203	0	0	544.251	265.184
20200203	0	0	551.198	268.569
20200203	0	0	548.842	267.422
20200203	0	0	559.663	272.694
20200203	0	0	562.418	274.036
20200203	0	0	565.492	275.534
20200203	0	0	557.666	271.721
20200203	0	0	544.066	265.094
20200203	0	0	544.16	265.14
20200203	0	0	539.623	262.929
20200203	0	0	539.277	262.761
20200203	0	0	548.884	267.442
20200203	0	0	553.819	269.847
20200203	0	0	554.712	270.281
20200203	0	0	561.713	273.693
20200203	0	0	562.589	274.12
20200203	0	0	566.859	276.2
20200203	0	0	571.816	278.615
20200203	0	0	575.615	280.466
20200203	0	0	566.997	276.267
20200203	0	0	563.849	274.734
20200203	0	0	578.829	282.032
20200203	0	0	578.637	281.939
20200203	0	0	578.157	281.705
20200203	0	0	584.425	284.759
20200203	0	0	587.702	286.356
20200203	0	0	587.105	286.065
20200203	0	0	591.166	288.044
20200203	0	0	596.345	290.567
20200203	0	0	599.334	292.023
20200203	0	0	601.444	293.052
20200203	0	0	600.952	292.812
20200203	0	0	599.701	292.202
20200203	0	0	602.736	293.681
20200203	0	0	610.203	297.319
20200203	0	0	610.915	297.666
20200203	0	0	612.186	298.286
20200203	0	0	616.348	300.313
20200203	0	0	615.28	299.793
20200203	0	0	610.816	297.618
20200203	0	0	610.266	297.35
20200203	0	0	607.703	296.101
20200203	0	0	603.583	294.094
20200203	0	0	602.875	293.749
20200203	0	0	606.518	295.524
20200203	0	0	605.707	295.128
20200203	0	0	604.056	294.324
20200203	0	0	603.43	294.019
20200203	0	0	604.921	294.745
20200203	0	0	607.378	295.943
20200203	0	0	621.454	302.801
20200203	0	0	626.353	305.188
20200203	0	0	627.06	305.533
20200203	0	0	633.608	308.723
20200203	0	0	630.534	307.225
20200203	0	0	630.933	307.42
20200203	0	0	633.449	308.646
20200203	0	0	629.656	306.797
20200203	0	0	630.773	307.342
20200203	0	0	631.253	307.576
20200203	0	0	629.775	306.856
20200203	0	0	627.699	305.844
20200203	0	0	625.144	304.599
20200203	0	0	612.167	298.276
20200203	0	0	615.202	299.755
20200203	0	0	613.685	299.016
20200203	0	0	608.215	296.35
20200203	0	0	610.051	297.245
20200203	0	0	603.543	294.074
20200203	0	0	603.024	293.821
20200203	0	0	594.479	289.658
20200203	0	0	586.813	285.923
20200203	0	0	586.813	285.923
20200203	0	0	580.465	282.83
20200207	0	0	616.879	300.572
20200207	0	0	602.345	293.491
20200207	0	0	588.211	286.604
20200207	0	0	576.472	280.884
20200207	0	0	571.681	278.55
20200207	0	0	568.487	276.993
20200207	0	0	566.45	276.001
20200207	0	0	564.654	275.126
20200207	0	0	560.501	273.102
20200207	0	0	561.14	273.414
20200207	0	0	558.146	271.954
20200207	0	0	556.788	271.293
20200207	0	0	554.792	270.32
20200207	0	0	554.951	270.398
20200207	0	0	553.035	269.464
20200207	0	0	552.675	269.289
20200207	0	0	555.67	270.748
20200207	0	0	559.184	272.46
20200207	0	0	559.423	272.577
20200207	0	0	554.632	270.242
20200207	0	0	561.1	273.394
20200207	0	0	587.532	286.273
20200207	0	0	614.882	299.599
20200207	0	0	642.233	312.926
20200207	0	0	645.227	314.385
20200207	0	0	710.868	346.368
20200207	0	0	749.717	365.297
20200207	0	0	749.039	364.966
20200207	0	0	751.873	366.348
20200207	0	0	758.453	369.554
20200207	0	0	765.911	373.188
20200207	0	0	772.771	376.53
20200207	0	0	785.061	382.518
20200207	0	0	797.143	388.405
20200207	0	0	810.663	394.993
20200207	0	0	831.933	405.356
20200207	0	0	848.81	413.58
20200207	0	0	858.314	418.211
20200207	0	0	872.929	425.331
20200207	0	0	885.302	431.36
20200207	0	0	897.436	437.273
20200207	0	0	908.596	442.71
20200207	0	0	915.924	446.281
20200207	0	0	919.094	447.825
20200207	0	0	925.578	450.985
20200207	0	0	930.736	453.498
20200207	0	0	940.405	458.209
20200207	0	0	946.068	460.968
20200207	0	0	944.503	460.206
20200207	0	0	943.879	459.902
20200207	0	0	939.741	457.886
20200207	0	0	938.169	457.12
20200207	0	0	945.741	460.809
20200207	0	0	952.624	464.163
20200207	0	0	958.948	467.244
20200207	0	0	955.241	465.438
20200207	0	0	954.09	464.877
20200207	0	0	965.846	470.605
20200207	0	0	969.456	472.364
20200207	0	0	964.37	469.886
20200207	0	0	959.364	467.447
20200207	0	0	960.246	467.877
20200207	0	0	953.023	464.357
20200207	0	0	944.625	460.265
20200207	0	0	942.615	459.286
20200207	0	0	935.903	456.015
20200207	0	0	928.951	452.628
20200207	0	0	914.75	445.709
20200207	0	0	901.108	439.062
20200207	0	0	885.711	431.56
20200207	0	0	883.25	430.361
20200207	0	0	879.959	428.757
20200207	0	0	878.624	428.107
20200207	0	0	869.949	423.88
20200207	0	0	857.921	418.019
20200207	0	0	851.812	415.042
20200207	0	0	846.102	412.26
20200207	0	0	831.848	405.315
20200207	0	0	814.719	396.969
20200207	0	0	809.648	394.498
20200207	0	0	800.186	389.888
20200207	0	0	794.276	387.008
20200207	0	0	780.421	380.258
20200207	0	0	770.839	375.589
20200207	0	0	758.941	369.791
20200207	0	0	743.129	362.087
20200207	0	0	730.872	356.115
20200207	0	0	720.57	351.095
20200207	0	0	711.147	346.504
20200207	0	0	696.774	339.501
20200207	0	0	678.327	330.513
20200207	0	0	671.02	326.952
20200207	0	0	662.676	322.886
20200207	0	0	651.536	317.459
20200207	0	0	642.672	313.14
20200207	0	0	636.803	310.28
20200212	0	0	601.786	293.218
20200212	0	0	584.418	284.756
20200212	0	0	567.489	276.507
20200212	0	0	565.053	275.32
20200212	0	0	564.095	274.853
20200212	0	0	558.185	271.974
20200212	0	0	550.719	268.336
20200212	0	0	549.521	267.752
20200212	0	0	546.646	266.352
20200212	0	0	542.574	264.367
20200212	0	0	539.1	262.675
20200212	0	0	536.585	261.449
20200212	0	0	537.583	261.935
20200212	0	0	532.752	259.581
20200212	0	0	530.755	258.609
20200212	0	0	530.156	258.317
20200212	0	0	531.075	258.764
20200212	0	0	533.311	259.854
20200212	0	0	533.51	259.951
20200212	0	0	530.356	258.414
20200212	0	0	538.142	262.208
20200212	0	0	555.55	270.69
20200212	0	0	589.089	287.032
20200212	0	0	606.857	295.689
