LOAD_ZONE,TIMEPOINT,zone_demand_mw
Manoa,689,9.44928
Manoa,690,9.49536
Manoa,691,9.5112
Manoa,692,9.50472
Manoa,693,9.49104
Manoa,694,9.89064
Manoa,695,10.42056
Manoa,696,10.49472
Manoa,697,10.60704
Manoa,698,10.84104
Manoa,699,10.97496
Manoa,700,11.09808
Manoa,701,11.62944
Manoa,702,11.69136
Manoa,703,11.73672
Manoa,704,11.80152
Manoa,705,11.96424
Manoa,706,12.16512
Manoa,707,12.18096
Manoa,708,12.2364
Manoa,709,12.32208
Manoa,710,12.5676
Manoa,711,11.30184
Manoa,712,11.38824
Manoa,713,12.01608
Manoa,714,12.29472
Manoa,715,12.31848
Manoa,716,12.31128
Manoa,717,12.22848
Manoa,718,11.85696
Manoa,719,11.94336
Manoa,720,11.9988
Manoa,721,12.03264
Manoa,722,12.05928
Manoa,723,11.96784
Manoa,724,11.93184
Manoa,725,12.21048
Manoa,726,12.20688
Manoa,727,12.20256
Manoa,728,12.19824
Manoa,729,12.20184
Manoa,730,11.98656
Manoa,731,11.99304
Manoa,732,12.20328
Manoa,733,12.00168
Manoa,734,12.00456
Manoa,735,12.0528
Manoa,736,12.61008
Manoa,737,13.02048
Manoa,738,12.96216
Manoa,739,12.84984
Manoa,740,12.46608
Manoa,741,12.4632
Manoa,742,12.2148
Manoa,743,12.402
Manoa,744,12.36888
Manoa,745,12.34152
Manoa,746,12.28608
Manoa,747,12.55968
Manoa,748,12.53952
Manoa,749,12.51936
Manoa,750,12.34512
Manoa,751,12.20616
Manoa,752,12.06504
Manoa,753,12.03048
Manoa,754,11.988
Manoa,755,11.88432
Manoa,756,11.87568
Manoa,757,11.78208
Manoa,758,11.63304
Manoa,759,11.214
Manoa,760,11.23056
Manoa,761,11.16864
Manoa,762,11.10168
Manoa,763,10.94976
Manoa,764,10.92384
Manoa,765,10.78488
Manoa,766,10.68624
Manoa,767,10.63224
Manoa,768,10.60056
Manoa,769,10.2384
Manoa,770,9.8712
Manoa,771,9.66816
Manoa,772,9.5976
Manoa,773,9.5436
Manoa,774,9.504
Manoa,775,9.42264
Manoa,776,9.41976
Manoa,777,9.32688
Manoa,778,9.23976
Manoa,779,9.21744
Manoa,780,9.22752
Manoa,781,9.20088
Manoa,782,9.07776
Manoa,783,8.94384
Manoa,784,8.9784
Manoa,785,8.93304
Manoa,786,8.89128
Manoa,787,8.948160000000003
Manoa,788,9.02808
Manoa,789,8.963280000000003
Manoa,790,9.25704
Manoa,791,9.54216
Manoa,792,9.56304
Manoa,793,9.41472
Manoa,794,9.71784
Manoa,795,9.7704
Manoa,796,9.65808
Manoa,797,9.7056
Manoa,798,9.58896
Manoa,799,9.65808
Manoa,800,9.51696
Manoa,801,9.47376
Manoa,802,9.59328
Manoa,803,9.75744
Manoa,804,9.79848
Manoa,805,9.71856
Manoa,806,9.792
Manoa,807,9.80136
Manoa,808,9.92016
Manoa,809,9.94104
Manoa,810,9.94536
Manoa,811,9.97704
Manoa,812,10.00008
Manoa,813,10.12104
Manoa,814,10.15416
Manoa,815,10.29312
Manoa,816,10.30176
Manoa,817,10.35
Manoa,818,10.45728
Manoa,819,10.476
Manoa,820,10.4544
Manoa,821,10.566
Manoa,822,10.56816
Manoa,823,10.52064
Manoa,824,10.50768
Manoa,825,10.73448
Manoa,826,10.63368
Manoa,827,10.70712
Manoa,828,10.63512
Manoa,829,10.57536
Manoa,830,10.68624
Manoa,831,10.71144
Manoa,832,10.68048
Manoa,833,10.59984
Manoa,834,10.54152
Manoa,835,10.5588
Manoa,836,10.62504
Manoa,837,10.5876
Manoa,838,10.5444
Manoa,839,10.6056
Manoa,840,10.6884
Manoa,841,10.81008
Manoa,842,10.79208
Manoa,843,10.84608
Manoa,844,10.75536
Manoa,845,10.78344
Manoa,846,10.76976
Manoa,847,10.81152
Manoa,848,10.7856
Manoa,849,10.76832
Manoa,850,10.77336
Manoa,851,10.6488
Manoa,852,10.64808
Manoa,853,10.61208
Manoa,854,10.38456
Manoa,855,10.2096
Manoa,856,10.21752
Manoa,857,10.23696
Manoa,858,10.21824
Manoa,859,10.11888
Manoa,860,10.0584
Manoa,861,9.95472
Manoa,862,9.9648
Manoa,863,9.87552
Manoa,864,9.81432
Manoa,865,9.61776
Manoa,866,9.25704
Manoa,867,9.2304
Manoa,868,9.0
