YearMonth,year,time,TotalEbill,EnergyCharge,NonEnergyCharge,AmortizedCost,DemandCharges,EmissionsCosts,PPACost,FuelCost,CogenPPACost,TotalCredit
202001,2020,2020-01-01,1933635.588235294,1121650.9803921569,511111.2745098039,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202002,2020,2020-02-01,1840109.607843137,1023143.1372549019,516093.1372549019,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202003,2020,2020-03-01,1476480.196078431,689688.725490196,485918.1372549019,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202004,2020,2020-04-01,1448851.2745098039,584159.8039215687,563818.1372549019,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202005,2020,2020-05-01,1521700.294117647,655056.8627450981,565770.0980392157,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202006,2020,2020-06-01,1076652.2549019607,213489.70588235295,562289.2156862745,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202007,2020,2020-07-01,1157645.8823529412,308346.56862745096,548425.9803921569,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202008,2020,2020-08-01,1221815.4901960783,366600.49019607843,554341.6666666666,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202009,2020,2020-09-01,1335124.8039215684,457609.8039215686,576641.6666666666,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202010,2020,2020-10-01,1377122.3529411764,491777.45098039217,584471.568627451,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202011,2020,2020-11-01,1387991.9607843135,532748.5294117647,554370.0980392157,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202012,2020,2020-12-01,1399800.7843137255,546982.3529411765,551945.0980392157,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202101,2021,2021-01-01,1493174.371395617,580603.6139946175,611697.4240676663,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202102,2021,2021-02-01,1446533.6562860438,572822.9527104959,572837.3702422145,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202103,2021,2021-03-01,1286354.8788927335,489667.43560169166,495814.10995770857,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202104,2021,2021-04-01,1518328.158400615,595871.7800845829,621583.044982699,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202105,2021,2021-05-01,1522009.4348327566,605569.9730872741,615566.1284121491,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202106,2021,2021-06-01,1507063.260284506,608059.4002306805,598130.5267204922,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202107,2021,2021-07-01,1512883.137254902,604738.5620915033,607271.2418300654,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202108,2021,2021-08-01,1411566.336024606,552989.2349096502,557703.7677816225,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202109,2021,2021-09-01,1480448.496732026,597640.3306420607,581934.8327566321,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202110,2021,2021-10-01,1511143.421760861,617608.6120722799,592661.476355248,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202111,2021,2021-11-01,1506265.4901960783,631939.6386005383,573452.5182622068,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202112,2021,2021-12-01,1422898.5159554018,590715.1095732411,531310.0730488274,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202201,2022,2022-01-01,1564918.6477297568,615402.4470226383,648642.8673737852,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202202,2022,2022-02-01,1479016.543712448,570712.8103067447,607430.4000723703,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202203,2022,2022-03-01,1319877.1478541433,493249.2027953049,525754.6117255052,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202204,2022,2022-04-01,1571345.2860513676,611350.4609840859,659121.4917339484,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202205,2022,2022-05-01,1567514.7457614338,613899.4428990358,652741.969529065,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202206,2022,2022-06-01,1542887.1515480469,607764.9245011344,634248.8937135792,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202207,2022,2022-07-01,1565681.9288207397,620863.2049513384,643945.3905360682,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202208,2022,2022-08-01,1462252.6293808564,569996.6453324889,591382.6507150341,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202209,2022,2022-09-01,1517392.6207868767,599439.5066754114,617079.780778132,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202210,2022,2022-10-01,1544116.8821946308,614789.9375051827,628453.6113561149,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202211,2022,2022-11-01,1510782.229610029,601828.2937934881,608080.6024832077,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202212,2022,2022-12-01,1424394.8295904289,560125.8188781086,563395.6773789868,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202301,2023,2023-01-01,1654519.3669101626,649052.2232820577,704593.8102947718,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202302,2023,2023-02-01,1575562.9175748068,614860.7040648165,659828.880176657,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202303,2023,2023-03-01,1405016.4327031819,533035.7146816481,571107.3846882007,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202304,2023,2023-04-01,1663037.2217381273,646188.3024613755,715975.5859434184,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202305,2023,2023-05-01,1662778.5450188399,652858.4664372869,709046.7452482196,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202306,2023,2023-06-01,1642957.441403441,653121.7623837045,688962.3456864031,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202307,2023,2023-07-01,1659803.7627470342,659436.2458705957,699494.1835431054,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202308,2023,2023-08-01,1542840.3125849476,599571.0622640776,642395.9169875367,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202309,2023,2023-09-01,1602802.4999611985,631614.6408658073,670314.525762058,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202310,2023,2023-10-01,1629741.8325841317,646206.779369896,682661.7198809023,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202311,2023,2023-11-01,1604918.105986799,643509.1507258986,660535.6219275673,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202312,2023,2023-12-01,1509443.300434089,596573.1838566216,611996.7832441343,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202401,2024,2024-01-01,1701980.0236375742,666980.1683587501,734126.5219454909,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202402,2024,2024-02-01,1614617.7583754298,626258.511148797,687485.9138932994,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202403,2024,2024-03-01,1440015.5015104676,544095.1407350763,595047.0274420581,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202404,2024,2024-04-01,1707156.2752157522,660295.8749822053,745987.0669002136,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202405,2024,2024-05-01,1704747.0312616045,665105.3055824022,738768.3923458692,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202406,2024,2024-06-01,1682117.346978004,663402.5316599219,717841.481984749,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202407,2024,2024-07-01,1701255.4389897103,671567.6949105386,728814.4107458384,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202408,2024,2024-08-01,1582613.7602100896,612418.9443745959,669321.4825021604,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202409,2024,2024-09-01,1644307.6143216542,645025.2535284729,698409.0274598481,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202410,2024,2024-10-01,1671103.6603304723,658955.393383657,711274.933613482,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202411,2024,2024-11-01,1641440.9763085425,652343.5584718987,688224.0845033107,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202412,2024,2024-12-01,1542344.9684050514,603823.55898931,637648.0760824082,0.0,300873.3333333333,0.0,0.0,0.0,0.0,0.0
202501,2025,2025-01-01,1638583.0293340243,596150.2430872862,689179.4529134048,0.0,353253.3333333333,0.0,0.0,0.0,0.0,0.0
202502,2025,2025-02-01,1649997.4574663367,600848.0556847423,695896.0684482611,0.0,353253.3333333333,0.0,0.0,0.0,0.0,0.0
202503,2025,2025-03-01,1576561.7801738477,568099.2271240244,655209.2197164899,0.0,353253.3333333333,0.0,0.0,0.0,0.0,0.0
202504,2025,2025-04-01,1752809.0040243096,639306.5402329174,760249.1304580589,0.0,353253.3333333333,0.0,0.0,0.0,0.0,0.0
202505,2025,2025-05-01,1767705.167946174,651571.2009636731,762880.6336491677,0.0,353253.3333333333,0.0,0.0,0.0,0.0,0.0
202506,2025,2025-06-01,1775447.8344131464,664008.1281425728,758186.3729372404,0.0,353253.3333333333,0.0,0.0,0.0,0.0,0.0
202507,2025,2025-07-01,1740723.2695270644,647976.2488228922,739493.6873708388,0.0,353253.3333333333,0.0,0.0,0.0,0.0,0.0
202508,2025,2025-08-01,1751777.181278209,651052.6256764763,747471.2222683995,0.0,353253.3333333333,0.0,0.0,0.0,0.0,0.0
202509,2025,2025-09-01,1812301.754673711,681509.1561140805,777539.2652262973,0.0,353253.3333333333,0.0,0.0,0.0,0.0,0.0
202510,2025,2025-10-01,1834141.8548042716,692792.1644818294,788096.356989109,0.0,353253.3333333333,0.0,0.0,0.0,0.0,0.0
202511,2025,2025-11-01,1769688.896013978,668927.0456141933,747508.5170664514,0.0,353253.3333333333,0.0,0.0,0.0,0.0,0.0
202512,2025,2025-12-01,1763051.3099321362,665559.4141472521,744238.5624515507,0.0,353253.3333333333,0.0,0.0,0.0,0.0,0.0
202601,2026,2026-01-01,1835025.1077502898,670666.5032014799,811105.2712154766,0.0,353253.3333333333,0.0,0.0,0.0,0.0,0.0
202602,2026,2026-02-01,1736991.3260365769,624165.5312608178,759572.4614424258,0.0,353253.3333333333,0.0,0.0,0.0,0.0,0.0
202603,2026,2026-03-01,1554138.8661205105,543442.8386988426,657442.6940883346,0.0,353253.3333333333,0.0,0.0,0.0,0.0,0.0
202604,2026,2026-04-01,1839856.716741597,662391.8287037547,824211.554704509,0.0,353253.3333333333,0.0,0.0,0.0,0.0,0.0
202605,2026,2026-05-01,1835573.5606628165,666087.3566619707,816232.8706675124,0.0,353253.3333333333,0.0,0.0,0.0,0.0,0.0
202606,2026,2026-06-01,1809757.0985660208,663392.9729091607,793110.7923235269,0.0,353253.3333333333,0.0,0.0,0.0,0.0,0.0
202607,2026,2026-07-01,1834568.0636565175,676077.0347115655,805237.6956116187,0.0,353253.3333333333,0.0,0.0,0.0,0.0,0.0
202608,2026,2026-08-01,1711048.6327138823,618289.2500551739,739506.0493253751,0.0,353253.3333333333,0.0,0.0,0.0,0.0,0.0
202609,2026,2026-09-01,1773345.919095494,648449.8074432529,771642.7783189078,0.0,353253.3333333333,0.0,0.0,0.0,0.0,0.0
202610,2026,2026-10-01,1801682.652909377,662570.2935403705,785859.026035673,0.0,353253.3333333333,0.0,0.0,0.0,0.0,0.0
202611,2026,2026-11-01,1763586.939493232,649942.8181495757,760390.788010323,0.0,353253.3333333333,0.0,0.0,0.0,0.0,0.0
202612,2026,2026-12-01,1659881.4582158495,602114.2419365273,704513.8829459889,0.0,353253.3333333333,0.0,0.0,0.0,0.0,0.0
202701,2027,2027-01-01,1866538.7034238165,668543.2752050703,844742.0948854128,0.0,353253.3333333333,0.0,0.0,0.0,0.0,0.0
202702,2027,2027-02-01,1763641.9042731363,619318.2180466806,791070.3528931226,0.0,353253.3333333333,0.0,0.0,0.0,0.0,0.0
202703,2027,2027-03-01,1578016.283442999,540058.8347261109,684704.115383555,0.0,353253.3333333333,0.0,0.0,0.0,0.0,0.0
202704,2027,2027-04-01,1870968.3184502928,659329.8466480729,858385.1384688867,0.0,353253.3333333333,0.0,0.0,0.0,0.0,0.0
202705,2027,2027-05-01,1865514.514978388,662180.5044878479,850080.6771572069,0.0,353253.3333333333,0.0,0.0,0.0,0.0,0.0
202706,2027,2027-06-01,1838049.1948334903,658796.4151660792,825999.446334078,0.0,353253.3333333333,0.0,0.0,0.0,0.0,0.0
202707,2027,2027-07-01,1864814.6528740122,672934.4831648434,838626.8363758357,0.0,353253.3333333333,0.0,0.0,0.0,0.0,0.0
202708,2027,2027-08-01,1739261.951820091,615835.977332225,770172.6411545328,0.0,353253.3333333333,0.0,0.0,0.0,0.0,0.0
202709,2027,2027-09-01,1801306.434353756,644415.1024115258,803637.9986088971,0.0,353253.3333333333,0.0,0.0,0.0,0.0,0.0
202710,2027,2027-10-01,1829582.5703512845,657883.1804689057,818446.0565490455,0.0,353253.3333333333,0.0,0.0,0.0,0.0,0.0
202711,2027,2027-11-01,1787501.227599756,642328.3184539659,791919.5758124568,0.0,353253.3333333333,0.0,0.0,0.0,0.0,0.0
202712,2027,2027-12-01,1681685.4913796058,594707.8231934137,733724.334852859,0.0,353253.3333333333,0.0,0.0,0.0,0.0,0.0
202801,2028,2028-01-01,1893431.0972381711,660028.3699440234,880149.3939608143,0.0,353253.3333333333,0.0,0.0,0.0,0.0,0.0
202802,2028,2028-02-01,1786644.3902075023,609157.8335552952,824233.2233188739,0.0,353253.3333333333,0.0,0.0,0.0,0.0,0.0
202803,2028,2028-03-01,1598776.097913773,532117.7762263996,713404.9883540403,0.0,353253.3333333333,0.0,0.0,0.0,0.0,0.0
202804,2028,2028-04-01,1897623.241120193,649999.8580825396,894370.0497043201,0.0,353253.3333333333,0.0,0.0,0.0,0.0,0.0
202805,2028,2028-05-01,1890657.2535318031,651690.1037196025,885713.8164788675,0.0,353253.3333333333,0.0,0.0,0.0,0.0,0.0
202806,2028,2028-06-01,1861161.630409792,647284.587244783,860623.7098316759,0.0,353253.3333333333,0.0,0.0,0.0,0.0,0.0
202807,2028,2028-07-01,1888887.5161444827,661852.4964236259,873781.6863875234,0.0,353253.3333333333,0.0,0.0,0.0,0.0,0.0
202808,2028,2028-08-01,1761161.0085853506,605451.0077274793,802456.667524538,0.0,353253.3333333333,0.0,0.0,0.0,0.0,0.0
202809,2028,2028-09-01,1822495.1695738165,631913.3930107022,837328.443229781,0.0,353253.3333333333,0.0,0.0,0.0,0.0,0.0
202810,2028,2028-10-01,1850204.3202031895,644196.9603137128,852754.0265561435,0.0,353253.3333333333,0.0,0.0,0.0,0.0,0.0
202811,2028,2028-11-01,1804638.8122000939,626269.4787423911,825116.0001243696,0.0,353253.3333333333,0.0,0.0,0.0,0.0,0.0
202812,2028,2028-12-01,1696902.38794266,579164.3410500898,764484.7135592367,0.0,353253.3333333333,0.0,0.0,0.0,0.0,0.0
202901,2029,2029-01-01,1918588.6365156125,649818.3970386073,915516.906143672,0.0,353253.3333333333,0.0,0.0,0.0,0.0,0.0
202902,2029,2029-02-01,1807333.0000865438,596725.4550706872,857354.2116825234,0.0,353253.3333333333,0.0,0.0,0.0,0.0,0.0
202903,2029,2029-03-01,1616700.4621615554,521372.36198565486,742074.7668425672,0.0,353253.3333333333,0.0,0.0,0.0,0.0,0.0
202904,2029,2029-04-01,1921644.4339326473,638083.3146088931,930307.785990421,0.0,353253.3333333333,0.0,0.0,0.0,0.0,0.0
202905,2029,2029-05-01,1914207.9765942793,639650.1798616548,921304.4633992912,0.0,353253.3333333333,0.0,0.0,0.0,0.0,0.0
202906,2029,2029-06-01,1883727.9355124177,635265.4181988221,895209.1839802624,0.0,353253.3333333333,0.0,0.0,0.0,0.0,0.0
202907,2029,2029-07-01,1913453.256158394,651307.3292028806,908892.59362218,0.0,353253.3333333333,0.0,0.0,0.0,0.0,0.0
202908,2029,2029-08-01,1784547.8260575114,596590.0976012078,834704.3951229703,0.0,353253.3333333333,0.0,0.0,0.0,0.0,0.0
