COGEN_GEN_TPS_1,COGEN_GEN_TPS_2,CogenCoolingOffset
Cogen_Power_Plant,14519,0.0
Cogen_Power_Plant,14520,0.0
Cogen_Power_Plant,14521,0.0
Cogen_Power_Plant,14522,0.0
Cogen_Power_Plant,14523,0.0
Cogen_Power_Plant,14524,0.0
Cogen_Power_Plant,14525,0.0
Cogen_Power_Plant,14526,0.0
Cogen_Power_Plant,14527,0.0
Cogen_Power_Plant,14528,0.0
Cogen_Power_Plant,14529,0.0
Cogen_Power_Plant,14530,0.0
Cogen_Power_Plant,14531,0.0
Cogen_Power_Plant,14532,0.0
Cogen_Power_Plant,14533,0.0
Cogen_Power_Plant,14534,0.0
Cogen_Power_Plant,14535,0.0
Cogen_Power_Plant,14536,0.0
Cogen_Power_Plant,14537,0.0
Cogen_Power_Plant,14538,0.0
Cogen_Power_Plant,14539,0.0
Cogen_Power_Plant,14540,0.0
Cogen_Power_Plant,14541,0.0
Cogen_Power_Plant,14542,0.0
Cogen_Power_Plant,14543,0.0
Cogen_Power_Plant,14544,0.0
Cogen_Power_Plant,14545,0.0
Cogen_Power_Plant,14546,0.0
Cogen_Power_Plant,14547,0.0
Cogen_Power_Plant,14548,0.0
Cogen_Power_Plant,14549,0.0
Cogen_Power_Plant,14550,0.0
Cogen_Power_Plant,14551,0.0
Cogen_Power_Plant,14552,0.0
Cogen_Power_Plant,14553,0.0
Cogen_Power_Plant,14554,0.0
Cogen_Power_Plant,14555,0.0
Cogen_Power_Plant,14556,0.0
Cogen_Power_Plant,14557,0.0
Cogen_Power_Plant,14558,0.0
Cogen_Power_Plant,14559,0.0
Cogen_Power_Plant,14560,0.0
Cogen_Power_Plant,14561,0.0
Cogen_Power_Plant,14562,0.0
Cogen_Power_Plant,14563,0.0
Cogen_Power_Plant,14564,0.0
Cogen_Power_Plant,14565,0.0
Cogen_Power_Plant,14566,0.0
Cogen_Power_Plant,14567,0.0
Cogen_Power_Plant,14568,0.0
Cogen_Power_Plant,14569,0.0
Cogen_Power_Plant,14570,0.0
Cogen_Power_Plant,14571,0.0
Cogen_Power_Plant,14572,0.0
Cogen_Power_Plant,14573,0.0
Cogen_Power_Plant,14574,0.0
Cogen_Power_Plant,14575,0.0
Cogen_Power_Plant,14576,0.0
Cogen_Power_Plant,14577,0.0
Cogen_Power_Plant,14578,0.0
Cogen_Power_Plant,14579,0.0
Cogen_Power_Plant,14580,0.0
Cogen_Power_Plant,14581,0.0
Cogen_Power_Plant,14582,0.0
Cogen_Power_Plant,14583,0.0
Cogen_Power_Plant,14584,0.0
Cogen_Power_Plant,14585,0.0
Cogen_Power_Plant,14586,0.0
Cogen_Power_Plant,14587,0.0
Cogen_Power_Plant,14588,0.0
Cogen_Power_Plant,14589,0.0
Cogen_Power_Plant,14590,0.0
Cogen_Power_Plant,14591,0.0
Cogen_Power_Plant,14592,0.0
Cogen_Power_Plant,14593,0.0
Cogen_Power_Plant,14594,0.0
Cogen_Power_Plant,14595,0.0
Cogen_Power_Plant,14596,0.0
Cogen_Power_Plant,14597,0.0
Cogen_Power_Plant,14598,0.0
Cogen_Power_Plant,14599,0.0
Cogen_Power_Plant,14600,0.0
Cogen_Power_Plant,14601,0.0
Cogen_Power_Plant,14602,0.0
Cogen_Power_Plant,14603,0.0
Cogen_Power_Plant,14604,0.0
Cogen_Power_Plant,14605,0.0
Cogen_Power_Plant,14606,0.0
Cogen_Power_Plant,14607,0.0
Cogen_Power_Plant,14608,0.0
Cogen_Power_Plant,14609,0.0
Cogen_Power_Plant,14610,0.0
Cogen_Power_Plant,14611,0.0
Cogen_Power_Plant,14612,0.0
Cogen_Power_Plant,14613,0.0
Cogen_Power_Plant,14614,0.0
Cogen_Power_Plant,14615,0.0
Cogen_Power_Plant,14616,0.0
Cogen_Power_Plant,14617,0.0
Cogen_Power_Plant,14618,0.0
Cogen_Power_Plant,14619,0.0
Cogen_Power_Plant,14620,0.0
Cogen_Power_Plant,14621,0.0
Cogen_Power_Plant,14622,0.0
Cogen_Power_Plant,14623,0.0
Cogen_Power_Plant,14624,0.0
Cogen_Power_Plant,14625,0.0
Cogen_Power_Plant,14626,0.0
Cogen_Power_Plant,14627,0.0
Cogen_Power_Plant,14628,0.0
Cogen_Power_Plant,14629,0.0
Cogen_Power_Plant,14630,0.0
Cogen_Power_Plant,14631,0.0
Cogen_Power_Plant,14632,0.0
Cogen_Power_Plant,14633,0.0
Cogen_Power_Plant,14634,0.0
Cogen_Power_Plant,14635,0.0
Cogen_Power_Plant,14636,0.0
Cogen_Power_Plant,14637,0.0
Cogen_Power_Plant,14638,0.0
Cogen_Power_Plant,14639,0.0
Cogen_Power_Plant,14640,0.0
Cogen_Power_Plant,14641,0.0
Cogen_Power_Plant,14642,0.0
Cogen_Power_Plant,14643,0.0
Cogen_Power_Plant,14644,0.0
Cogen_Power_Plant,14645,0.0
Cogen_Power_Plant,14646,0.0
Cogen_Power_Plant,14647,0.0
Cogen_Power_Plant,14648,0.0
Cogen_Power_Plant,14649,0.0
Cogen_Power_Plant,14650,0.0
Cogen_Power_Plant,14651,0.0
Cogen_Power_Plant,14652,0.0
Cogen_Power_Plant,14653,0.0
Cogen_Power_Plant,14654,0.0
Cogen_Power_Plant,14655,0.0
Cogen_Power_Plant,14656,0.0
Cogen_Power_Plant,14657,0.0
Cogen_Power_Plant,14658,0.0
Cogen_Power_Plant,14659,0.0
Cogen_Power_Plant,14660,0.0
Cogen_Power_Plant,14661,0.0
Cogen_Power_Plant,14662,0.0
Cogen_Power_Plant,14663,0.0
Cogen_Power_Plant,14664,0.0
Cogen_Power_Plant,14665,0.0
Cogen_Power_Plant,14666,0.0
Cogen_Power_Plant,14667,0.0
Cogen_Power_Plant,14668,0.0
Cogen_Power_Plant,14669,0.0
Cogen_Power_Plant,14670,0.0
Cogen_Power_Plant,14671,0.0
Cogen_Power_Plant,14672,0.0
Cogen_Power_Plant,14673,0.0
Cogen_Power_Plant,14674,0.0
Cogen_Power_Plant,14675,0.0
Cogen_Power_Plant,14676,0.0
Cogen_Power_Plant,14677,0.0
Cogen_Power_Plant,14678,0.0
Cogen_Power_Plant,14679,0.0
Cogen_Power_Plant,14680,0.0
Cogen_Power_Plant,14681,0.0
Cogen_Power_Plant,14682,0.0
Cogen_Power_Plant,14683,0.0
Cogen_Power_Plant,14684,0.0
Cogen_Power_Plant,14685,0.0
Cogen_Power_Plant,14686,0.0
Cogen_Power_Plant,14687,0.0
Cogen_Power_Plant,14688,0.0
Cogen_Power_Plant,14689,0.0
Cogen_Power_Plant,14690,0.0
Cogen_Power_Plant,14691,0.0
Cogen_Power_Plant,14692,0.0
Cogen_Power_Plant,14693,0.0
Cogen_Power_Plant,14694,0.0
Cogen_Power_Plant,14695,0.0
Cogen_Power_Plant,14696,0.0
Cogen_Power_Plant,14697,0.0
Cogen_Power_Plant,14698,0.0
Cogen_Power_Plant,14699,0.0
Cogen_Power_Plant,14700,0.0
Cogen_Power_Plant,14701,0.0
Cogen_Power_Plant,14702,0.0
Cogen_Power_Plant,14703,0.0
Cogen_Power_Plant,14704,0.0
Cogen_Power_Plant,14705,0.0
Cogen_Power_Plant,14706,0.0
Cogen_Power_Plant,14707,0.0
Cogen_Power_Plant,14708,0.0
Cogen_Power_Plant,14709,0.0
Cogen_Power_Plant,14710,0.0
Cogen_Power_Plant,14711,0.0
Cogen_Power_Plant,14712,0.0
Cogen_Power_Plant,14713,0.0
Cogen_Power_Plant,14714,0.0
Cogen_Power_Plant,14715,0.0
Cogen_Power_Plant,14716,0.0
Cogen_Power_Plant,14717,0.0
Cogen_Power_Plant,14718,0.0
Cogen_Power_Plant,14719,0.0
Cogen_Power_Plant,14720,0.0
Cogen_Power_Plant,14721,0.0
Cogen_Power_Plant,14722,0.0
Cogen_Power_Plant,14723,0.0
Cogen_Power_Plant,14724,0.0
Cogen_Power_Plant,14725,0.0
Cogen_Power_Plant,14726,0.0
Cogen_Power_Plant,14727,0.0
Cogen_Power_Plant,14728,0.0
Cogen_Power_Plant,14729,0.0
Cogen_Power_Plant,14730,0.0
Cogen_Power_Plant,14731,0.0
Cogen_Power_Plant,14732,0.0
Cogen_Power_Plant,14733,0.0
Cogen_Power_Plant,14734,0.0
Cogen_Power_Plant,14735,0.0
Cogen_Power_Plant,14736,0.0
Cogen_Power_Plant,14737,0.0
Cogen_Power_Plant,14738,0.0
Cogen_Power_Plant,14739,0.0
Cogen_Power_Plant,14740,0.0
Cogen_Power_Plant,14741,0.0
Cogen_Power_Plant,14742,0.0
Cogen_Power_Plant,14743,0.0
Cogen_Power_Plant,14744,0.0
Cogen_Power_Plant,14745,0.0
Cogen_Power_Plant,14746,0.0
Cogen_Power_Plant,14747,0.0
Cogen_Power_Plant,14748,0.0
Cogen_Power_Plant,14749,0.0
Cogen_Power_Plant,14750,0.0
Cogen_Power_Plant,14751,0.0
Cogen_Power_Plant,14752,0.0
Cogen_Power_Plant,14753,0.0
Cogen_Power_Plant,14754,0.0
Cogen_Power_Plant,14755,0.0
Cogen_Power_Plant,14756,0.0
Cogen_Power_Plant,14757,0.0
Cogen_Power_Plant,14758,0.0
Cogen_Power_Plant,14759,0.0
Cogen_Power_Plant,14760,0.0
Cogen_Power_Plant,14761,0.0
Cogen_Power_Plant,14762,0.0
Cogen_Power_Plant,14763,0.0
Cogen_Power_Plant,14764,0.0
Cogen_Power_Plant,14765,0.0
Cogen_Power_Plant,14766,0.0
Cogen_Power_Plant,14767,0.0
Cogen_Power_Plant,14768,0.0
Cogen_Power_Plant,14769,0.0
Cogen_Power_Plant,14770,0.0
Cogen_Power_Plant,14771,0.0
Cogen_Power_Plant,14772,0.0
Cogen_Power_Plant,14773,0.0
Cogen_Power_Plant,14774,0.0
Cogen_Power_Plant,14775,0.0
Cogen_Power_Plant,14776,0.0
Cogen_Power_Plant,14777,0.0
Cogen_Power_Plant,14778,0.0
Cogen_Power_Plant,14779,0.0
Cogen_Power_Plant,14780,0.0
Cogen_Power_Plant,14781,0.0
Cogen_Power_Plant,14782,0.0
Cogen_Power_Plant,14783,0.0
Cogen_Power_Plant,14784,0.0
Cogen_Power_Plant,14785,0.0
Cogen_Power_Plant,14786,0.0
Cogen_Power_Plant,14787,0.0
Cogen_Power_Plant,14788,0.0
Cogen_Power_Plant,14789,0.0
Cogen_Power_Plant,14790,0.0
Cogen_Power_Plant,14791,0.0
Cogen_Power_Plant,14792,0.0
Cogen_Power_Plant,14793,0.0
Cogen_Power_Plant,14794,0.0
Cogen_Power_Plant,14795,0.0
Cogen_Power_Plant,14796,0.0
Cogen_Power_Plant,14797,0.0
Cogen_Power_Plant,14798,0.0
Cogen_Power_Plant,14799,0.0
Cogen_Power_Plant,14800,0.0
Cogen_Power_Plant,14801,0.0
Cogen_Power_Plant,14802,0.0
Cogen_Power_Plant,14803,0.0
Cogen_Power_Plant,14804,0.0
Cogen_Power_Plant,14805,0.0
Cogen_Power_Plant,14806,0.0
Cogen_Power_Plant,14807,0.0
Cogen_Power_Plant,14808,0.0
Cogen_Power_Plant,14809,0.0
Cogen_Power_Plant,14810,0.0
Cogen_Power_Plant,14811,0.0
Cogen_Power_Plant,14812,0.0
Cogen_Power_Plant,14813,0.0
Cogen_Power_Plant,14814,0.0
Cogen_Power_Plant,14815,0.0
Cogen_Power_Plant,14816,0.0
Cogen_Power_Plant,14817,0.0
Cogen_Power_Plant,14818,0.0
Cogen_Power_Plant,14819,0.0
Cogen_Power_Plant,14820,0.0
Cogen_Power_Plant,14821,0.0
Cogen_Power_Plant,14822,0.0
Cogen_Power_Plant,14823,0.0
Cogen_Power_Plant,14824,0.0
Cogen_Power_Plant,14825,0.0
Cogen_Power_Plant,14826,0.0
Cogen_Power_Plant,14827,0.0
Cogen_Power_Plant,14828,0.0
Cogen_Power_Plant,14829,0.0
Cogen_Power_Plant,14830,0.0
Cogen_Power_Plant,14831,0.0
Cogen_Power_Plant,14832,0.0
Cogen_Power_Plant,14833,0.0
Cogen_Power_Plant,14834,0.0
Cogen_Power_Plant,14835,0.0
Cogen_Power_Plant,14836,0.0
Cogen_Power_Plant,14837,0.0
Cogen_Power_Plant,14838,0.0
Cogen_Power_Plant,14839,0.0
Cogen_Power_Plant,14840,0.0
Cogen_Power_Plant,14841,0.0
Cogen_Power_Plant,14842,0.0
Cogen_Power_Plant,14843,0.0
Cogen_Power_Plant,14844,0.0
Cogen_Power_Plant,14845,0.0
Cogen_Power_Plant,14846,0.0
Cogen_Power_Plant,14847,0.0
Cogen_Power_Plant,14848,0.0
Cogen_Power_Plant,14849,0.0
Cogen_Power_Plant,14850,0.0
Cogen_Power_Plant,14851,0.0
Cogen_Power_Plant,14852,0.0
Cogen_Power_Plant,14853,0.0
Cogen_Power_Plant,14854,0.0
Cogen_Power_Plant,14855,0.0
Cogen_Power_Plant,14856,0.0
Cogen_Power_Plant,14857,0.0
Cogen_Power_Plant,14858,0.0
Cogen_Power_Plant,14859,0.0
Cogen_Power_Plant,14860,0.0
Cogen_Power_Plant,14861,0.0
Cogen_Power_Plant,14862,0.0
Cogen_Power_Plant,14863,0.0
Cogen_Power_Plant,14864,0.0
Cogen_Power_Plant,14865,0.0
Cogen_Power_Plant,14866,0.0
Cogen_Power_Plant,14867,0.0
Cogen_Power_Plant,14868,0.0
Cogen_Power_Plant,14869,0.0
Cogen_Power_Plant,14870,0.0
Cogen_Power_Plant,14871,0.0
Cogen_Power_Plant,14872,0.0
Cogen_Power_Plant,14873,0.0
Cogen_Power_Plant,14874,0.0
Cogen_Power_Plant,14875,0.0
Cogen_Power_Plant,14876,0.0
Cogen_Power_Plant,14877,0.0
Cogen_Power_Plant,14878,0.0
Cogen_Power_Plant,14879,0.0
Cogen_Power_Plant,14880,0.0
Cogen_Power_Plant,14881,0.0
Cogen_Power_Plant,14882,0.0
Cogen_Power_Plant,14883,0.0
Cogen_Power_Plant,14884,0.0
Cogen_Power_Plant,14885,0.0
Cogen_Power_Plant,14886,0.0
Cogen_Power_Plant,14887,0.0
Cogen_Power_Plant,14888,0.0
Cogen_Power_Plant,14889,0.0
Cogen_Power_Plant,14890,0.0
Cogen_Power_Plant,14891,0.0
Cogen_Power_Plant,14892,0.0
Cogen_Power_Plant,14893,0.0
Cogen_Power_Plant,14894,0.0
Cogen_Power_Plant,14895,0.0
Cogen_Power_Plant,14896,0.0
Cogen_Power_Plant,14897,0.0
Cogen_Power_Plant,14898,0.0
Cogen_Power_Plant,14899,0.0
Cogen_Power_Plant,14900,0.0
Cogen_Power_Plant,14901,0.0
Cogen_Power_Plant,14902,0.0
Cogen_Power_Plant,14903,0.0
Cogen_Power_Plant,14904,0.0
Cogen_Power_Plant,14905,0.0
Cogen_Power_Plant,14906,0.0
Cogen_Power_Plant,14907,0.0
Cogen_Power_Plant,14908,0.0
Cogen_Power_Plant,14909,0.0
Cogen_Power_Plant,14910,0.0
Cogen_Power_Plant,14911,0.0
Cogen_Power_Plant,14912,0.0
Cogen_Power_Plant,14913,0.0
Cogen_Power_Plant,14914,0.0
Cogen_Power_Plant,14915,0.0
Cogen_Power_Plant,14916,0.0
Cogen_Power_Plant,14917,0.0
Cogen_Power_Plant,14918,0.0
Cogen_Power_Plant,14919,0.0
Cogen_Power_Plant,14920,0.0
Cogen_Power_Plant,14921,0.0
Cogen_Power_Plant,14922,0.0
Cogen_Power_Plant,14923,0.0
Cogen_Power_Plant,14924,0.0
Cogen_Power_Plant,14925,0.0
Cogen_Power_Plant,14926,0.0
Cogen_Power_Plant,14927,0.0
Cogen_Power_Plant,14928,0.0
Cogen_Power_Plant,14929,0.0
Cogen_Power_Plant,14930,0.0
Cogen_Power_Plant,14931,0.0
Cogen_Power_Plant,14932,0.0
Cogen_Power_Plant,14933,0.0
Cogen_Power_Plant,14934,0.0
Cogen_Power_Plant,14935,0.0
Cogen_Power_Plant,14936,0.0
Cogen_Power_Plant,14937,0.0
Cogen_Power_Plant,14938,0.0
Cogen_Power_Plant,14939,0.0
Cogen_Power_Plant,14940,0.0
Cogen_Power_Plant,14941,0.0
Cogen_Power_Plant,14942,0.0
Cogen_Power_Plant,14943,0.0
Cogen_Power_Plant,14944,0.0
Cogen_Power_Plant,14945,0.0
Cogen_Power_Plant,14946,0.0
Cogen_Power_Plant,14947,0.0
Cogen_Power_Plant,14948,0.0
Cogen_Power_Plant,14949,0.0
Cogen_Power_Plant,14950,0.0
Cogen_Power_Plant,14951,0.0
Cogen_Power_Plant,14952,0.0
Cogen_Power_Plant,14953,0.0
Cogen_Power_Plant,14954,0.0
Cogen_Power_Plant,14955,0.0
Cogen_Power_Plant,14956,0.0
Cogen_Power_Plant,14957,0.0
Cogen_Power_Plant,14958,0.0
Cogen_Power_Plant,14959,0.0
Cogen_Power_Plant,14960,0.0
Cogen_Power_Plant,14961,0.0
Cogen_Power_Plant,14962,0.0
Cogen_Power_Plant,14963,0.0
Cogen_Power_Plant,14964,0.0
Cogen_Power_Plant,14965,0.0
Cogen_Power_Plant,14966,0.0
Cogen_Power_Plant,14967,0.0
Cogen_Power_Plant,14968,0.0
Cogen_Power_Plant,14969,0.0
Cogen_Power_Plant,14970,0.0
Cogen_Power_Plant,14971,0.0
Cogen_Power_Plant,14972,0.0
Cogen_Power_Plant,14973,0.0
Cogen_Power_Plant,14974,0.0
Cogen_Power_Plant,14975,0.0
Cogen_Power_Plant,14976,0.0
Cogen_Power_Plant,14977,0.0
Cogen_Power_Plant,14978,0.0
Cogen_Power_Plant,14979,0.0
Cogen_Power_Plant,14980,0.0
Cogen_Power_Plant,14981,0.0
Cogen_Power_Plant,14982,0.0
Cogen_Power_Plant,14983,0.0
Cogen_Power_Plant,14984,0.0
Cogen_Power_Plant,14985,0.0
Cogen_Power_Plant,14986,0.0
Cogen_Power_Plant,14987,0.0
Cogen_Power_Plant,14988,0.0
Cogen_Power_Plant,14989,0.0
Cogen_Power_Plant,14990,0.0
Cogen_Power_Plant,14991,0.0
Cogen_Power_Plant,14992,0.0
Cogen_Power_Plant,14993,0.0
Cogen_Power_Plant,14994,0.0
Cogen_Power_Plant,14995,0.0
Cogen_Power_Plant,14996,0.0
Cogen_Power_Plant,14997,0.0
Cogen_Power_Plant,14998,0.0
Cogen_Power_Plant,14999,0.0
Cogen_Power_Plant,15000,0.0
Cogen_Power_Plant,15001,0.0
Cogen_Power_Plant,15002,0.0
Cogen_Power_Plant,15003,0.0
Cogen_Power_Plant,15004,0.0
Cogen_Power_Plant,15005,0.0
Cogen_Power_Plant,15006,0.0
Cogen_Power_Plant,15007,0.0
Cogen_Power_Plant,15008,0.0
Cogen_Power_Plant,15009,0.0
Cogen_Power_Plant,15010,0.0
Cogen_Power_Plant,15011,0.0
Cogen_Power_Plant,15012,0.0
Cogen_Power_Plant,15013,0.0
Cogen_Power_Plant,15014,0.0
Cogen_Power_Plant,15015,0.0
Cogen_Power_Plant,15016,0.0
Cogen_Power_Plant,15017,0.0
Cogen_Power_Plant,15018,0.0
Cogen_Power_Plant,15019,0.0
Cogen_Power_Plant,15020,0.0
Cogen_Power_Plant,15021,0.0
Cogen_Power_Plant,15022,0.0
Cogen_Power_Plant,15023,0.0
Cogen_Power_Plant,15024,0.0
Cogen_Power_Plant,15025,0.0
Cogen_Power_Plant,15026,0.0
Cogen_Power_Plant,15027,0.0
Cogen_Power_Plant,15028,0.0
Cogen_Power_Plant,15029,0.0
Cogen_Power_Plant,15030,0.0
Cogen_Power_Plant,15031,0.0
Cogen_Power_Plant,15032,0.0
Cogen_Power_Plant,15033,0.0
Cogen_Power_Plant,15034,0.0
Cogen_Power_Plant,15035,0.0
Cogen_Power_Plant,15036,0.0
Cogen_Power_Plant,15037,0.0
Cogen_Power_Plant,15038,0.0
Cogen_Power_Plant,15039,0.0
Cogen_Power_Plant,15040,0.0
Cogen_Power_Plant,15041,0.0
Cogen_Power_Plant,15042,0.0
Cogen_Power_Plant,15043,0.0
Cogen_Power_Plant,15044,0.0
Cogen_Power_Plant,15045,0.0
Cogen_Power_Plant,15046,0.0
Cogen_Power_Plant,15047,0.0
Cogen_Power_Plant,15048,0.0
Cogen_Power_Plant,15049,0.0
Cogen_Power_Plant,15050,0.0
Cogen_Power_Plant,15051,0.0
Cogen_Power_Plant,15052,0.0
Cogen_Power_Plant,15053,0.0
Cogen_Power_Plant,15054,0.0
Cogen_Power_Plant,15055,0.0
Cogen_Power_Plant,15056,0.0
Cogen_Power_Plant,15057,0.0
Cogen_Power_Plant,15058,0.0
Cogen_Power_Plant,15059,0.0
Cogen_Power_Plant,15060,0.0
Cogen_Power_Plant,15061,0.0
Cogen_Power_Plant,15062,0.0
Cogen_Power_Plant,15063,0.0
Cogen_Power_Plant,15064,0.0
Cogen_Power_Plant,15065,0.0
Cogen_Power_Plant,15066,0.0
Cogen_Power_Plant,15067,0.0
Cogen_Power_Plant,15068,0.0
Cogen_Power_Plant,15069,0.0
Cogen_Power_Plant,15070,0.0
Cogen_Power_Plant,15071,0.0
Cogen_Power_Plant,15072,0.0
Cogen_Power_Plant,15073,0.0
Cogen_Power_Plant,15074,0.0
Cogen_Power_Plant,15075,0.0
Cogen_Power_Plant,15076,0.0
Cogen_Power_Plant,15077,0.0
Cogen_Power_Plant,15078,0.0
Cogen_Power_Plant,15079,0.0
Cogen_Power_Plant,15080,0.0
Cogen_Power_Plant,15081,0.0
Cogen_Power_Plant,15082,0.0
Cogen_Power_Plant,15083,0.0
Cogen_Power_Plant,15084,0.0
Cogen_Power_Plant,15085,0.0
Cogen_Power_Plant,15086,0.0
Cogen_Power_Plant,15087,0.0
Cogen_Power_Plant,15088,0.0
Cogen_Power_Plant,15089,0.0
Cogen_Power_Plant,15090,0.0
Cogen_Power_Plant,15091,0.0
Cogen_Power_Plant,15092,0.0
Cogen_Power_Plant,15093,0.0
Cogen_Power_Plant,15094,0.0
Cogen_Power_Plant,15095,0.0
Cogen_Power_Plant,15096,0.0
Cogen_Power_Plant,15097,0.0
Cogen_Power_Plant,15098,0.0
Cogen_Power_Plant,15099,0.0
Cogen_Power_Plant,15100,0.0
Cogen_Power_Plant,15101,0.0
Cogen_Power_Plant,15102,0.0
Cogen_Power_Plant,15103,0.0
Cogen_Power_Plant,15104,0.0
Cogen_Power_Plant,15105,0.0
Cogen_Power_Plant,15106,0.0
Cogen_Power_Plant,15107,0.0
Cogen_Power_Plant,15108,0.0
Cogen_Power_Plant,15109,0.0
Cogen_Power_Plant,15110,0.0
Cogen_Power_Plant,15111,0.0
Cogen_Power_Plant,15112,0.0
Cogen_Power_Plant,15113,0.0
Cogen_Power_Plant,15114,0.0
Cogen_Power_Plant,15115,0.0
Cogen_Power_Plant,15116,0.0
Cogen_Power_Plant,15117,0.0
Cogen_Power_Plant,15118,0.0
Cogen_Power_Plant,15119,0.0
Cogen_Power_Plant,15120,0.0
Cogen_Power_Plant,15121,0.0
Cogen_Power_Plant,15122,0.0
Cogen_Power_Plant,15123,0.0
Cogen_Power_Plant,15124,0.0
Cogen_Power_Plant,15125,0.0
Cogen_Power_Plant,15126,0.0
Cogen_Power_Plant,15127,0.0
Cogen_Power_Plant,15128,0.0
Cogen_Power_Plant,15129,0.0
Cogen_Power_Plant,15130,0.0
Cogen_Power_Plant,15131,0.0
Cogen_Power_Plant,15132,0.0
Cogen_Power_Plant,15133,0.0
Cogen_Power_Plant,15134,0.0
Cogen_Power_Plant,15135,0.0
Cogen_Power_Plant,15136,0.0
Cogen_Power_Plant,15137,0.0
Cogen_Power_Plant,15138,0.0
Cogen_Power_Plant,15139,0.0
Cogen_Power_Plant,15140,0.0
Cogen_Power_Plant,15141,0.0
Cogen_Power_Plant,15142,0.0
Cogen_Power_Plant,15143,0.0
Cogen_Power_Plant,15144,0.0
Cogen_Power_Plant,15145,0.0
Cogen_Power_Plant,15146,0.0
Cogen_Power_Plant,15147,0.0
Cogen_Power_Plant,15148,0.0
Cogen_Power_Plant,15149,0.0
Cogen_Power_Plant,15150,0.0
Cogen_Power_Plant,15151,0.0
Cogen_Power_Plant,15152,0.0
Cogen_Power_Plant,15153,0.0
Cogen_Power_Plant,15154,0.0
Cogen_Power_Plant,15155,0.0
Cogen_Power_Plant,15156,0.0
Cogen_Power_Plant,15157,0.0
Cogen_Power_Plant,15158,0.0
Cogen_Power_Plant,15159,0.0
Cogen_Power_Plant,15160,0.0
Cogen_Power_Plant,15161,0.0
Cogen_Power_Plant,15162,0.0
Cogen_Power_Plant,15163,0.0
Cogen_Power_Plant,15164,0.0
Cogen_Power_Plant,15165,0.0
Cogen_Power_Plant,15166,0.0
Cogen_Power_Plant,15167,0.0
Cogen_Power_Plant,15168,0.0
Cogen_Power_Plant,15169,0.0
Cogen_Power_Plant,15170,0.0
Cogen_Power_Plant,15171,0.0
Cogen_Power_Plant,15172,0.0
Cogen_Power_Plant,15173,0.0
Cogen_Power_Plant,15174,0.0
Cogen_Power_Plant,15175,0.0
Cogen_Power_Plant,15176,0.0
Cogen_Power_Plant,15177,0.0
Cogen_Power_Plant,15178,0.0
Cogen_Power_Plant,15179,0.0
Cogen_Power_Plant,15180,0.0
Cogen_Power_Plant,15181,0.0
Cogen_Power_Plant,15182,0.0
Cogen_Power_Plant,15183,0.0
Cogen_Power_Plant,15184,0.0
Cogen_Power_Plant,15185,0.0
Cogen_Power_Plant,15186,0.0
Cogen_Power_Plant,15187,0.0
Cogen_Power_Plant,15188,0.0
Cogen_Power_Plant,15189,0.0
Cogen_Power_Plant,15190,0.0
Cogen_Power_Plant,15191,0.0
Cogen_Power_Plant,15192,0.0
Cogen_Power_Plant,15193,0.0
Cogen_Power_Plant,15194,0.0
Cogen_Power_Plant,15195,0.0
Cogen_Power_Plant,15196,0.0
Cogen_Power_Plant,15197,0.0
Cogen_Power_Plant,15198,0.0
Cogen_Power_Plant,15199,0.0
Cogen_Power_Plant,15200,0.0
Cogen_Power_Plant,15201,0.0
Cogen_Power_Plant,15202,0.0
Cogen_Power_Plant,15203,0.0
Cogen_Power_Plant,15204,0.0
Cogen_Power_Plant,15205,0.0
Cogen_Power_Plant,15206,0.0
Cogen_Power_Plant,15207,0.0
Cogen_Power_Plant,15208,0.0
Cogen_Power_Plant,15209,0.0
Cogen_Power_Plant,15210,0.0
Cogen_Power_Plant,15211,0.0
Cogen_Power_Plant,15212,0.0
Cogen_Power_Plant,15213,0.0
Cogen_Power_Plant,15214,0.0
Cogen_Power_Plant,15215,0.0
Cogen_Power_Plant,15216,0.0
Cogen_Power_Plant,15217,0.0
Cogen_Power_Plant,15218,0.0
Cogen_Power_Plant,15219,0.0
Cogen_Power_Plant,15220,0.0
Cogen_Power_Plant,15221,0.0
Cogen_Power_Plant,15222,0.0
Cogen_Power_Plant,15223,0.0
Cogen_Power_Plant,15224,0.0
Cogen_Power_Plant,15225,0.0
Cogen_Power_Plant,15226,0.0
Cogen_Power_Plant,15227,0.0
Cogen_Power_Plant,15228,0.0
Cogen_Power_Plant,15229,0.0
Cogen_Power_Plant,15230,0.0
Cogen_Power_Plant,15231,0.0
Cogen_Power_Plant,15232,0.0
Cogen_Power_Plant,15233,0.0
Cogen_Power_Plant,15234,0.0
Cogen_Power_Plant,15235,0.0
Cogen_Power_Plant,15236,0.0
Cogen_Power_Plant,15237,0.0
Cogen_Power_Plant,15238,0.0
Cogen_Power_Plant,15239,0.0
Cogen_Power_Plant,15240,0.0
Cogen_Power_Plant,15241,0.0
Cogen_Power_Plant,15242,0.0
Cogen_Power_Plant,15243,0.0
Cogen_Power_Plant,15244,0.0
Cogen_Power_Plant,15245,0.0
Cogen_Power_Plant,15246,0.0
Cogen_Power_Plant,15247,0.0
Cogen_Power_Plant,15248,0.0
Cogen_Power_Plant,15249,0.0
Cogen_Power_Plant,15250,0.0
Cogen_Power_Plant,15251,0.0
Cogen_Power_Plant,15252,0.0
