GEN_TP_FUELS_1,GEN_TP_FUELS_2,GEN_TP_FUELS_3,GenFuelUseRate
Cogen_Power_Plant,8390,NaturalGas,0.0
Cogen_Power_Plant,8391,NaturalGas,0.0
Cogen_Power_Plant,8392,NaturalGas,0.0
Cogen_Power_Plant,8393,NaturalGas,0.0
Cogen_Power_Plant,8394,NaturalGas,0.0
Cogen_Power_Plant,8395,NaturalGas,0.0
Cogen_Power_Plant,8396,NaturalGas,0.0
Cogen_Power_Plant,8397,NaturalGas,0.0
Cogen_Power_Plant,8398,NaturalGas,0.0
Cogen_Power_Plant,8399,NaturalGas,0.0
Cogen_Power_Plant,8400,NaturalGas,0.0
Cogen_Power_Plant,8401,NaturalGas,0.0
Cogen_Power_Plant,8402,NaturalGas,0.0
Cogen_Power_Plant,8403,NaturalGas,0.0
Cogen_Power_Plant,8404,NaturalGas,0.0
Cogen_Power_Plant,8405,NaturalGas,0.0
Cogen_Power_Plant,8406,NaturalGas,0.0
Cogen_Power_Plant,8407,NaturalGas,0.0
Cogen_Power_Plant,8408,NaturalGas,0.0
Cogen_Power_Plant,8409,NaturalGas,0.0
Cogen_Power_Plant,8410,NaturalGas,0.0
Cogen_Power_Plant,8411,NaturalGas,0.0
Cogen_Power_Plant,8412,NaturalGas,0.0
Cogen_Power_Plant,8413,NaturalGas,0.0
Cogen_Power_Plant,8414,NaturalGas,0.0
Cogen_Power_Plant,8415,NaturalGas,0.0
Cogen_Power_Plant,8416,NaturalGas,0.0
Cogen_Power_Plant,8417,NaturalGas,0.0
Cogen_Power_Plant,8418,NaturalGas,0.0
Cogen_Power_Plant,8419,NaturalGas,0.0
Cogen_Power_Plant,8420,NaturalGas,0.0
Cogen_Power_Plant,8421,NaturalGas,0.0
Cogen_Power_Plant,8422,NaturalGas,0.0
Cogen_Power_Plant,8423,NaturalGas,0.0
Cogen_Power_Plant,8424,NaturalGas,0.0
Cogen_Power_Plant,8425,NaturalGas,0.0
Cogen_Power_Plant,8426,NaturalGas,0.0
Cogen_Power_Plant,8427,NaturalGas,0.0
Cogen_Power_Plant,8428,NaturalGas,0.0
