YearMonth,year,time,TotalEbill,EnergyCharge,NonEnergyCharge,AmortizedCost,DemandCharges,EmissionsCosts,PPACost,FuelCost,CogenPPACost,TotalCredit
203109,2031,2031-09-01,2289366.349131627,758278.1170933672,1101438.2320382597,0.0,429650.0,0.0,0.0,0.0,0.0,0.0
203110,2031,2031-10-01,2324588.3392848596,773208.2353730059,1121730.1039118536,0.0,429650.0,0.0,0.0,0.0,0.0,0.0
203111,2031,2031-11-01,2247028.20806877,732005.5244829864,1085372.6835857835,0.0,429650.0,0.0,0.0,0.0,0.0,0.0
203112,2031,2031-12-01,2112988.3106857664,677721.7118100673,1005616.598875699,0.0,429650.0,0.0,0.0,0.0,0.0,0.0
203201,2032,2032-01-01,2401543.881763084,754178.2617933525,1217715.6199697314,0.0,429650.0,0.0,0.0,0.0,0.0,0.0
203202,2032,2032-02-01,2246976.028373327,676975.5035136074,1140350.5248597194,0.0,429650.0,0.0,0.0,0.0,0.0,0.0
203203,2032,2032-03-01,2018718.8495303136,602049.3260202231,987019.5235100905,0.0,429650.0,0.0,0.0,0.0,0.0,0.0
203204,2032,2032-04-01,2413873.7505381107,746834.452805092,1237389.2977330186,0.0,429650.0,0.0,0.0,0.0,0.0,0.0
203205,2032,2032-05-01,2402939.2054708535,747874.1815513247,1225415.0239195286,0.0,429650.0,0.0,0.0,0.0,0.0,0.0
203206,2032,2032-06-01,2363182.1427059863,742830.1443251773,1190701.9983808089,0.0,429650.0,0.0,0.0,0.0,0.0,0.0
203207,2032,2032-07-01,2416923.3638495514,778370.3146657329,1208903.0491838187,0.0,429650.0,0.0,0.0,0.0,0.0,0.0
203208,2032,2032-08-01,2260635.5130914915,720760.0657341417,1110225.4473573498,0.0,429650.0,0.0,0.0,0.0,0.0,0.0
203209,2032,2032-09-01,2332910.1890238514,744789.7817762552,1158470.407247596,0.0,429650.0,0.0,0.0,0.0,0.0,0.0
203210,2032,2032-10-01,2369030.1337582166,759566.2984931605,1179813.8352650562,0.0,429650.0,0.0,0.0,0.0,0.0,0.0
203211,2032,2032-11-01,2287583.4269157825,716357.6455038108,1141575.7814119714,0.0,429650.0,0.0,0.0,0.0,0.0,0.0
203212,2032,2032-12-01,2150756.6699766126,663420.3781863287,1057686.2917902838,0.0,429650.0,0.0,0.0,0.0,0.0,0.0
203301,2033,2033-01-01,2450508.595564182,737499.5545522332,1283359.0410119486,0.0,429650.0,0.0,0.0,0.0,0.0,0.0
203302,2033,2033-02-01,2290615.9122516676,659142.8557600499,1201823.0564916176,0.0,429650.0,0.0,0.0,0.0,0.0,0.0
203303,2033,2033-03-01,2057535.237814662,587660.0834408825,1040225.1543737794,0.0,429650.0,0.0,0.0,0.0,0.0,0.0
203304,2033,2033-04-01,2464063.1903789435,730322.478069382,1304090.7123095612,0.0,429650.0,0.0,0.0,0.0,0.0,0.0
203305,2033,2033-05-01,2452479.0706281113,731356.977477945,1291472.093150166,0.0,429650.0,0.0,0.0,0.0,0.0,0.0
203306,2033,2033-06-01,2411167.3030378036,726627.8373245142,1254889.4657132896,0.0,429650.0,0.0,0.0,0.0,0.0,0.0
203307,2033,2033-07-01,2467674.4648711067,763953.1822854874,1274071.282585619,0.0,429650.0,0.0,0.0,0.0,0.0,0.0
203308,2033,2033-08-01,2308198.6128221154,708476.7304856246,1170071.882336491,0.0,429650.0,0.0,0.0,0.0,0.0,0.0
203309,2033,2033-09-01,2381746.594583286,731178.8768471668,1220917.7177361194,0.0,429650.0,0.0,0.0,0.0,0.0,0.0
203310,2033,2033-10-01,2418855.9451622516,745794.496696352,1243411.4484658998,0.0,429650.0,0.0,0.0,0.0,0.0,0.0
203311,2033,2033-11-01,2333352.484888201,700591.0408547835,1203111.4440334176,0.0,429650.0,0.0,0.0,0.0,0.0,0.0
203312,2033,2033-12-01,2193357.8103462523,649006.2773061816,1114701.5330400707,0.0,429650.0,0.0,0.0,0.0,0.0,0.0
203401,2034,2034-01-01,2503835.0599413496,720661.1318368143,1353523.9281045352,0.0,429650.0,0.0,0.0,0.0,0.0,0.0
203402,2034,2034-02-01,2338358.249425607,641177.1310962925,1267531.118329314,0.0,429650.0,0.0,0.0,0.0,0.0,0.0
203403,2034,2034-03-01,2099909.9622776913,573161.5627131435,1097098.3995645477,0.0,429650.0,0.0,0.0,0.0,0.0,0.0
203404,2034,2034-04-01,2518691.63946747,713650.7878593727,1375390.8516080973,0.0,429650.0,0.0,0.0,0.0,0.0,0.0
203405,2034,2034-05-01,2506417.03612806,714687.2934077067,1362079.7427203532,0.0,429650.0,0.0,0.0,0.0,0.0,0.0
203406,2034,2034-06-01,2463441.064145524,710296.0763534745,1323494.9877920493,0.0,429650.0,0.0,0.0,0.0,0.0,0.0
203407,2034,2034-07-01,2522781.935556057,749404.6566664202,1343727.2788896367,0.0,429650.0,0.0,0.0,0.0,0.0,0.0
203408,2034,2034-08-01,2359760.788722926,696067.3442741943,1234043.4444487316,0.0,429650.0,0.0,0.0,0.0,0.0,0.0
203409,2034,2034-09-01,2434760.695567967,717440.1629823141,1287670.5325856528,0.0,429650.0,0.0,0.0,0.0,0.0,0.0
203410,2034,2034-10-01,2472933.077321127,731888.0844069408,1311394.9929141863,0.0,429650.0,0.0,0.0,0.0,0.0,0.0
203411,2034,2034-11-01,2383247.484337863,684706.6490526699,1268890.835285193,0.0,429650.0,0.0,0.0,0.0,0.0,0.0
203412,2034,2034-12-01,2239767.6249034298,634471.4231581461,1175646.2017452838,0.0,429650.0,0.0,0.0,0.0,0.0,0.0
203501,2035,2035-01-01,2421095.471133763,627131.3846054174,1273879.0865283455,0.0,520085.0,0.0,0.0,0.0,0.0,0.0
203502,2035,2035-02-01,2404741.498392971,598628.0283605931,1286028.4700323783,0.0,520085.0,0.0,0.0,0.0,0.0,0.0
203503,2035,2035-03-01,2318374.4131586635,584961.2922265935,1213328.1209320703,0.0,520085.0,0.0,0.0,0.0,0.0,0.0
203504,2035,2035-04-01,2600176.2257543635,674394.7701137312,1405696.4556406322,0.0,520085.0,0.0,0.0,0.0,0.0,0.0
203505,2035,2035-05-01,2618266.4490921427,685433.6379747567,1412747.811117386,0.0,520085.0,0.0,0.0,0.0,0.0,0.0
203506,2035,2035-06-01,2621974.9667297616,697293.4642678382,1404596.5024619235,0.0,520085.0,0.0,0.0,0.0,0.0,0.0
203507,2035,2035-07-01,2600327.0140378023,709660.2888472647,1370581.7251905375,0.0,520085.0,0.0,0.0,0.0,0.0,0.0
203508,2035,2035-08-01,2632144.7987350263,726665.1279226098,1385394.6708124164,0.0,520085.0,0.0,0.0,0.0,0.0,0.0
203509,2035,2035-09-01,2703533.216924835,744516.4210334908,1438931.795891344,0.0,520085.0,0.0,0.0,0.0,0.0,0.0
203510,2035,2035-10-01,2731826.7807753095,755075.9715490923,1456665.809226217,0.0,520085.0,0.0,0.0,0.0,0.0,0.0
203511,2035,2035-11-01,2590530.1462891595,689264.5345090799,1381180.6117800795,0.0,520085.0,0.0,0.0,0.0,0.0,0.0
203512,2035,2035-12-01,2582774.747933451,686874.1395713766,1375815.6083620742,0.0,520085.0,0.0,0.0,0.0,0.0,0.0
203601,2036,2036-01-01,2726875.8845191495,689598.9411289541,1517191.9433901953,0.0,520085.0,0.0,0.0,0.0,0.0,0.0
203602,2036,2036-02-01,2543157.5653250446,605963.3634386854,1417109.2018863591,0.0,520085.0,0.0,0.0,0.0,0.0,0.0
203603,2036,2036-03-01,2295371.7226522104,546052.266073502,1229234.4565787085,0.0,520085.0,0.0,0.0,0.0,0.0,0.0
203604,2036,2036-04-01,2746440.367917876,683421.4349636324,1542933.9329542438,0.0,520085.0,0.0,0.0,0.0,0.0,0.0
203605,2036,2036-05-01,2732000.000904835,684321.2797923381,1527593.721112497,0.0,520085.0,0.0,0.0,0.0,0.0,0.0
203606,2036,2036-06-01,2688486.0759738465,681728.8696905904,1486672.2062832562,0.0,520085.0,0.0,0.0,0.0,0.0,0.0
