timestamp,GenVariableOMCostsInTP,FuelCostsPerTP,PurchasedPowerCost,NonEnergyCharge
20200105,0,0,663.598,323.873
20200105,0,0,643.955,314.287
20200105,0,0,624.497,304.79
20200105,0,0,619.506,302.354
20200105,0,0,619.044,302.128
20200105,0,0,617.472,301.362
20200105,0,0,618.443,301.835
20200105,0,0,613.266,299.309
20200105,0,0,614.006,299.67
20200105,0,0,611.926,298.655
20200105,0,0,612.85,299.106
20200105,0,0,610.493,297.955
20200105,0,0,604.716,295.136
20200105,0,0,609.292,297.369
20200105,0,0,608.691,297.076
20200105,0,0,609.615,297.527
20200105,0,0,609.523,297.482
20200105,0,0,613.821,299.58
20200105,0,0,616.363,300.82
20200105,0,0,612.25,298.813
20200105,0,0,614.792,300.053
20200105,0,0,637.3,311.039
20200105,0,0,655.279,319.813
20200105,0,0,682.871,333.28
20200105,0,0,695.627,339.505
20200105,0,0,663.644,323.896
20200105,0,0,623.25,304.181
20200105,0,0,612.804,299.083
20200105,0,0,605.04,295.294
20200105,0,0,603.869,294.723
20200105,0,0,594.103,289.956
20200105,0,0,556.961,271.828
20200105,0,0,563.818,275.175
20200105,0,0,580.08,283.112
20200105,0,0,578.778,282.477
20200105,0,0,580.847,283.487
20200105,0,0,580.837,283.481
20200105,0,0,543.227,265.125
20200105,0,0,535.751,261.477
20200105,0,0,576.45,281.341
20200105,0,0,582.949,284.512
20200105,0,0,592.321,289.086
20200105,0,0,602.571,294.089
20200105,0,0,593.128,289.48
20200105,0,0,588.261,287.105
20200105,0,0,603.664,294.622
20200105,0,0,610.933,298.17
20200105,0,0,623.536,304.321
20200105,0,0,624.492,304.787
20200105,0,0,622.54,303.835
20200105,0,0,622.9,304.011
20200105,0,0,629.588,307.275
20200105,0,0,632.209,308.554
20200105,0,0,634.706,309.773
20200105,0,0,638.128,311.443
20200105,0,0,639.836,312.276
20200105,0,0,620.838,303.004
20200105,0,0,641.315,312.998
20200105,0,0,667.152,325.608
20200105,0,0,680.868,332.302
20200105,0,0,699.252,341.275
20200105,0,0,712.45,347.716
20200105,0,0,710.859,346.94
20200105,0,0,707.622,345.36
20200105,0,0,719.498,351.156
20200105,0,0,716.356,349.622
20200105,0,0,721.579,352.172
20200105,0,0,714.292,348.615
20200105,0,0,714.631,348.781
20200105,0,0,706.462,344.794
20200105,0,0,705.642,344.393
20200105,0,0,707.613,345.355
20200105,0,0,712.496,347.739
20200105,0,0,732,357.258
20200105,0,0,744.341,363.281
20200105,0,0,761.303,371.559
20200105,0,0,763.798,372.777
20200105,0,0,758.992,370.431
20200105,0,0,755.433,368.694
20200105,0,0,752.475,367.251
20200105,0,0,747.021,364.589
20200105,0,0,749.378,365.739
20200105,0,0,737.916,360.145
20200105,0,0,742.631,362.446
20200105,0,0,739.303,360.822
20200105,0,0,736.391,359.401
20200105,0,0,722.295,352.521
20200105,0,0,719.013,350.919
20200105,0,0,717.95,350.4
20200105,0,0,719.059,350.942
20200105,0,0,709.307,346.182
20200105,0,0,707.228,345.167
20200105,0,0,699.648,341.468
20200105,0,0,703.068,343.137
20200105,0,0,699.555,341.423
20200105,0,0,695.997,339.686
20200109,0,0,708.845,345.957
20200109,0,0,689.665,336.596
20200109,0,0,671.825,327.889
20200109,0,0,666.833,325.452
20200109,0,0,662.257,323.219
20200109,0,0,657.913,321.099
20200109,0,0,655.741,320.039
20200109,0,0,652.182,318.302
20200109,0,0,648.253,316.385
20200109,0,0,648.438,316.475
20200109,0,0,649.409,316.948
20200109,0,0,648.392,316.452
20200109,0,0,647.422,315.978
20200109,0,0,649.917,317.197
20200109,0,0,646.821,315.685
20200109,0,0,643.724,314.174
20200109,0,0,645.249,314.918
20200109,0,0,647.375,315.956
20200109,0,0,647.052,315.798
20200109,0,0,648.577,316.542
20200109,0,0,650.795,317.625
20200109,0,0,677.925,330.866
20200109,0,0,715.223,349.07
20200109,0,0,749.609,365.852
20200109,0,0,773.689,377.604
20200109,0,0,821.247,400.815
20200109,0,0,863.675,421.523
20200109,0,0,876.385,427.726
20200109,0,0,878.65,428.831
20200109,0,0,894.323,436.481
20200109,0,0,897.934,438.243
20200109,0,0,913.465,445.823
20200109,0,0,922.988,450.47
20200109,0,0,948.697,463.018
20200109,0,0,967.612,472.25
20200109,0,0,992.092,484.197
20200109,0,0,1008.53,492.22
20200109,0,0,1020.5,498.063
20200109,0,0,1033.21,504.267
20200109,0,0,1054.05,514.435
20200109,0,0,1059.44,517.068
20200109,0,0,1065.7,520.12
20200109,0,0,1071.53,522.969
20200109,0,0,1084.82,529.454
20200109,0,0,1083.97,529.037
20200109,0,0,1094.98,534.412
20200109,0,0,1101.93,537.802
20200109,0,0,1094.55,534.203
20200109,0,0,1084.4,529.25
20200109,0,0,1091.92,532.921
20200109,0,0,1098.89,536.321
20200109,0,0,1102.99,538.321
20200109,0,0,1102.09,537.884
20200109,0,0,1100.55,537.132
20200109,0,0,1106.17,539.875
20200109,0,0,1111.38,542.417
20200109,0,0,1110.21,541.846
20200109,0,0,1111.44,542.447
20200109,0,0,1112.07,542.756
20200109,0,0,1104.66,539.136
20200109,0,0,1105.89,539.735
20200109,0,0,1102.02,537.851
20200109,0,0,1099.87,536.801
20200109,0,0,1094.16,534.013
20200109,0,0,1092.24,533.075
20200109,0,0,1085.27,529.675
20200109,0,0,1070.54,522.487
20200109,0,0,1052.62,513.736
20200109,0,0,1030.71,503.045
20200109,0,0,993.743,485.003
20200109,0,0,979.191,477.901
20200109,0,0,970.147,473.487
20200109,0,0,971.687,474.238
20200109,0,0,965.771,471.351
20200109,0,0,967.897,472.389
20200109,0,0,954.771,465.983
20200109,0,0,942.57,460.028
20200109,0,0,930.692,454.23
20200109,0,0,919.738,448.884
20200109,0,0,911.835,445.027
20200109,0,0,904.763,441.576
20200109,0,0,894.965,436.794
20200109,0,0,883.549,431.222
20200109,0,0,879.112,429.057
20200109,0,0,870.747,424.974
20200109,0,0,847.915,413.831
20200109,0,0,839.642,409.793
20200109,0,0,832.34,406.229
20200109,0,0,817.642,399.056
20200109,0,0,791.298,386.198
20200109,0,0,765.971,373.837
20200109,0,0,757.004,369.461
20200109,0,0,747.761,364.95
20200109,0,0,739.026,360.686
20200109,0,0,729.551,356.062
20200109,0,0,724.883,353.784
20200116,0,0,665.585,324.843
20200116,0,0,642.245,313.452
20200116,0,0,623.804,304.452
20200116,0,0,613.405,299.377
20200116,0,0,608.275,296.873
20200116,0,0,602.821,294.211
20200116,0,0,604.023,294.797
20200116,0,0,601.804,293.715
20200116,0,0,595.149,290.467
20200116,0,0,597.876,291.797
20200116,0,0,595.241,290.512
20200116,0,0,589.187,287.557
